"grad.rhs_ita.1" "grad.rhs_ita.2" "grad.rhs_ita.3" "grad.rhs_ita.4" "grad.rhs_ita.5" "grad.rhs_ita.6" "grad.rhs_ita.7" "grad.rhs_ita.8" "grad.rhs_ita.9" "grad.rhs_ita.10" "grad.rhs_ita.11" "grad.rhs_ita.12" "grad.rhs_ita.13" "grad.rhs_ita.14" "grad.rhs_ita.15" "grad.rhs_ita.16" "grad.rhs_ita.17" "grad.rhs_ita.18" "grad.rhs_ita.19" "grad.rhs_ita.20" "grad.rhs_ita.21" "grad.rhs_ita.22" "grad.rhs_ita.23" "grad.rhs_ita.24" "grad.rhs_ita.25" "grad.rhs_ita.26" "grad.rhs_ita.27" "grad.rhs_ita.28" "grad.rhs_ita.29" "grad.rhs_ita.30" "grad.rhs_ita.31" "grad.rhs_ita.32" "grad.rhs_ita.33" "grad.rhs_ita.34" "grad.rhs_ita.35" "grad.rhs_ita.36" "grad.rhs_ita.37" "grad.rhs_ita.38" "grad.rhs_ita.39" "grad.rhs_ita.40" "grad.rhs_ita.41" "grad.rhs_ita.42" "grad.rhs_ita.43" "grad.rhs_ita.44" "grad.rhs_ita.45" "grad.rhs_ita.46" "grad.rhs_ita.47" "grad.rhs_ita.48" "grad.rhs_ita.49" "grad.rhs_ita.50" "grad.rhs_ita.51" "grad.rhs_ita.52" "grad.rhs_ita.53" "grad.rhs_ita.54" "grad.rhs_ita.55" "grad.rhs_ita.56" "grad.rhs_ita.57" "grad.rhs_ita.58" "grad.rhs_ita.59" "grad.rhs_ita.60" "grad.rhs_ita.61" "grad.rhs_ita.62" "grad.rhs_ita.63" "grad.rhs_ita.64" "grad.rhs_ita.65" "grad.rhs_ita.66" "grad.rhs_ita.67" "grad.rhs_ita.68" "grad.rhs_ita.69" "grad.rhs_ita.70" "grad.rhs_ita.71" "grad.rhs_ita.72" "grad.rhs_ita.73" "grad.rhs_ita.74" "grad.rhs_ita.75" "grad.rhs_ita.76" "grad.rhs_ita.77" "grad.rhs_ita.78"
"" 1.7313648613064e-16 1.72793809679316e-16 1.72445998892161e-16 1.72088608994673e-16 1.71717231324827e-16 1.7132749701861e-16 1.70915082033891e-16 1.70475746574271e-16 1.70005720526056e-16 1.69501572635733e-16 1.68959940023647e-16 1.68377529668935e-16 1.6775112630412e-16 1.67077607144407e-16 1.66354934061257e-16 5.39665625496585e-16 2.23179079171901e-15 6.78237870284601e-15 1.61622664305481e-14 3.22255854013109e-14 5.71775380750635e-14 9.36100558022832e-14 1.44926920111795e-13 2.17438428107764e-13 3.23978503615416e-13 4.91270718822806e-13 7.76712571285869e-13 1.29335424309235e-12 2.24494598938885e-12 4.01370105493963e-12 7.30389151311557e-12 1.33675915573133e-11 2.4314253873857e-11 4.35120387668963e-11 7.65504741915165e-11 1.32667699485588e-10 2.26960656652786e-10 3.8405477197857e-10 6.44142614860016e-10 1.07295910929083e-09 1.77636509540519e-09 2.92169248646021e-09 4.7716896089243e-09 7.73441369024239e-09 1.24360421058984e-08 1.98252447359515e-08 3.1320482065702e-08 4.90157663146158e-08 7.59575699804933e-08 1.16510368902739e-07 1.76826181782702e-07 2.65428265102909e-07 3.93911860079238e-07 5.77787321132859e-07 8.37418729692132e-07 1.19898053277169e-06 1.69537358924983e-06 2.36696294690286e-06 3.26196241541071e-06 4.43585400708745e-06 5.9490923682022e-06 7.86416510740437e-06 1.02408537394249e-05 1.31296887913509e-05 1.65638189228613e-05 2.0550979850967e-05 2.50753002255692e-05 3.00932983567942e-05 3.55281379798786e-05 4.12689065775914e-05 4.71726306442438e-05 5.30700296884601e-05 5.88207122407384e-05 6.43700876364544e-05 6.97114068257807e-05 7.48829210459759e-05 7.99677028164536e-05 8.5093031020443e-05
"" 0.00490134423899556 0.00599316725486763 0.00734642221181427 0.00901595539132085 0.0110637216586033 0.0135575281672251 0.0165685749518138 0.0201654088386303 0.0243774194688074 0.0291672316954141 0.0344183237244801 0.0399144178982096 0.0453285865134607 0.0502315230492758 0.0542077882876845 0.057035853053721 0.0586048429557865 0.0589000349746366 0.0579948704422833 0.0560337738694111 0.053206265638215 0.0497028534631695 0.0457151040836458 0.0414334033670344 0.0370343625569419 0.0326716973677088 0.0284707212175002 0.0245231830611208 0.0208889986590815 0.0176045459516806 0.0146859093195487 0.0121323823598296 0.00993023783081259 0.00805620733071035 0.0064803652836767 0.00517001335419878 0.00409196130446363 0.00321396829700933 0.00250577970563566 0.00193978678120835 0.00149123254830747 0.0011385156777092 0.000863284285306979 0.000650139551720825 0.000486308365540319 0.000361312081423993 0.000266648698529114 0.000195491170252911 0.000142395024824119 0.000103060051138164 7.41240991633989e-05 5.29841325098099e-05 3.76432912208859e-05 2.65800815516019e-05 1.86499494345403e-05 1.30009574346377e-05 9.0026619454162e-06 6.19133166788507e-06 4.22799019272856e-06 2.86693528316755e-06 1.93108050066966e-06 1.29260850066703e-06 8.60203006642579e-07 5.69354362453503e-07 3.7496514070627e-07 2.45780968312586e-07 1.60225791396026e-07 1.03755229491592e-07 6.66565704870148e-08 4.24315961185094e-08 2.67303858732753e-08 1.66456015860027e-08 1.02975208725769e-08 6.4173773627333e-09 4.08814731859202e-09 2.70138818193441e-09 1.87891183169508e-09 1.39609234919363e-09
"" 0.000428469513607574 0.00053890764153333 0.000684077160864106 0.000876035389823678 0.00113133999740204 0.00147281568911558 0.00193204039413622 0.00255233521808607 0.00338500052078968 0.00448519513824468 0.00590871782192807 0.0077016135970715 0.00988401795035456 0.0124291048536041 0.0152685191798996 0.0183404062585632 0.0215723813709695 0.0248820411116512 0.0281834253657344 0.031393667015636 0.0344367312245107 0.0372304734728641 0.0396947001222702 0.041762211885973 0.0433821019848271 0.044521775220844 0.0451675366768406 0.0453175944065441 0.0449776803142365 0.0441685075538636 0.0429248462794519 0.0412932581849033 0.0393294113380228 0.0370955274643124 0.0346585953043026 0.0320857226982195 0.0294408148633889 0.0267824170513272 0.024162153591718 0.0216237556383787 0.0192026875115914 0.0169260752557355 0.0148129534827785 0.0128749427844535 0.0111171549961395 0.00953921988043674 0.00813626687636013 0.00689985186707582 0.0058191925974077 0.0048820166353881 0.00407524137465287 0.0033855410469846 0.00279978428619266 0.00230526063175091 0.0018900582175966 0.00154329832552255 0.00125517114311602 0.00101693251684314 0.000820870517792336 0.000660204105728589 0.000529012653111499 0.000422272023897757 0.000335745025185942 0.000265869745147555 0.000209662394762516 0.000164644875380374 0.000128823146946643 0.000100512549465134 7.82687886756065e-05 6.08775920399326e-05 4.73351661584294e-05 3.68256024307225e-05 2.87729728827736e-05 2.27587752051673e-05 1.8375689380556e-05 1.52709936849171e-05 1.31712204162304e-05 1.18892042286923e-05
"" 2.94622573908633e-05 3.7910107062595e-05 4.93435456272641e-05 6.50067428853595e-05 8.67371416657578e-05 0.000117283252023781 0.000160811249766101 0.000223661516868029 0.000314558901491006 0.000444907093257709 0.00062935337458743 0.00088547968906894 0.0012323157556463 0.00168705838625279 0.00226388171399796 0.00297945785495899 0.00384993826797118 0.00488962773186985 0.00611047748285025 0.00752182347529808 0.00912992462791384 0.0109338264616928 0.0129246420812842 0.0150864122663932 0.0173961722035529 0.0198244119733985 0.0223358951496925 0.0248887004152768 0.0274334908806268 0.0299171116003108 0.0322847384848046 0.0344820196484684 0.0364572934902958 0.0381640738020758 0.0395643530575595 0.0406292078381167 0.0413392804008821 0.0416852357303528 0.0416677662057689 0.0412970803385631 0.0405900921321443 0.0395695045873493 0.038264706075511 0.0367104902752681 0.0349455812895061 0.0330111348168074 0.0309494995104271 0.0288032110496247 0.026612968433633 0.0244163891258069 0.0222471961452134 0.0201346715990643 0.0181035150082147 0.0161753226965374 0.0143671533891986 0.0126903093858308 0.0111509614069084 0.00975090714627174 0.00848835995726205 0.00735805036081908 0.00635170751803278 0.00546039382698736 0.00467497181322186 0.00398630068146711 0.00338540573322485 0.00286397221746127 0.00241621893219089 0.00203612638517808 0.00171658661558421 0.0014501377686754 0.00122948809356723 0.00104787035867501 0.000899992210033562 0.000781913763360559 0.000689844584292986 0.000620439215991276 0.000571075038158084 0.00054006060922878
"" 1.09840366832306e-06 1.43861671085058e-06 1.90919194584936e-06 2.57079744247125e-06 3.51715859923423e-06 4.89568643311293e-06 6.94263493117305e-06 1.00409724040378e-05 1.47663491519527e-05 2.19551261618658e-05 3.28141432653383e-05 4.90168150086941e-05 7.2758572348911e-05 0.000106703608471976 0.000154011375347514 0.000218812636445881 0.000306215838811664 0.000422384474861161 0.000574648438647103 0.00077161225025421 0.0010232288779528 0.00134056293801059 0.00173562249760114 0.00222120849223572 0.00281061432400432 0.00351724400785708 0.00435415242426625 0.00533313608589621 0.00646354069301472 0.00775164909239649 0.00919983619323911 0.0108057412921264 0.0125615537962188 0.0144537903888468 0.0164645998777313 0.0185715092138673 0.0207474565935086 0.0229614104515619 0.0251792101561441 0.0273645524190753 0.0294789786096234 0.0314826803803161 0.0333366887235381 0.0350042162977498 0.0364519116905751 0.0376510191116357 0.0385782130502008 0.0392159610854873 0.0395534453880652 0.0395869017794221 0.0393195900711742 0.0387615221056163 0.0379290484862653 0.0368450487892375 0.0355375234698328 0.0340377161039949 0.0323789325446657 0.0305954262045061 0.0287213769543056 0.0267906837029348 0.0248366366027196 0.0228894825983576 0.0209756934884536 0.019117705604652 0.0173338662217032 0.015640272713571 0.0140607224041507 0.0126150173754353 0.01131326447487 0.0101580418737433 0.00914651117105516 0.00827231105350749 0.00752804055121415 0.00690651555572988 0.00640032981126068 0.00600284565460572 0.00570916001516018 0.00551701767177276
"" 2.15224680955522e-08 2.80869670903569e-08 3.74129013537064e-08 5.08995271483334e-08 7.07707183105101e-08 1.00626501887926e-07 1.46406867080735e-07 2.18046700195087e-07 3.31353682472504e-07 5.10931074375218e-07 7.94904817266495e-07 1.24080589510675e-06 1.93233111696241e-06 2.98542077266726e-06 4.55847680562111e-06 6.87918754931907e-06 1.02655873759389e-05 1.51560302720999e-05 2.21496818653349e-05 3.20593702457349e-05 4.59780451512472e-05 6.53406642035511e-05 9.2003304718672e-05 0.000128339000198967 0.00017733609056156 0.00024269801354875 0.000328937424935721 0.000441468039086709 0.000586684727715084 0.000771990385416702 0.00100577822136624 0.00129734926003398 0.00165674890194828 0.00209455156039784 0.00262175938980766 0.00324943776797236 0.00398825693375486 0.00484800374602828 0.00583703966982787 0.00696172902588764 0.00822588103782188 0.00963020940666293 0.0111718212295256 0.0128438005394284 0.014634916731901 0.0165294932515497 0.0185075697862499 0.0205454678800293 0.0226160769238798 0.0246893973842112 0.0267332928620184 0.0287143781875391 0.0305990506943359 0.0323549928831618 0.033952155374616 0.0353633840014243 0.0365652012038961 0.0375384706258624 0.0382689227782212 0.0387481422108653 0.0389744521994844 0.0389515594136889 0.0386879648030383 0.0381964392250752 0.037493425616362 0.0366007337473668 0.0355600163226556 0.0344198707987105 0.0332253336143097 0.0320168896419188 0.0308300830144688 0.029695624969112 0.0286416992623713 0.0276951380823736 0.0268794419185749 0.0262158125429121 0.0257246780855329 0.0254274692683147
"" 1.87246579853316e-10 2.21836755706552e-10 2.79599442862424e-10 3.72699473169947e-10 5.22320439852382e-10 7.6507971888585e-10 1.16440267112001e-09 1.8303584307494e-09 2.95183870148802e-09 4.84887332542788e-09 8.05461523234055e-09 1.3432849060355e-08 2.23292431432821e-08 3.67309295857061e-08 5.95180822735154e-08 9.50923984498918e-08 1.50055336449421e-07 2.34258028989049e-07 3.62412472593293e-07 5.56551404062678e-07 8.49682556187628e-07 1.28991388622142e-06 1.94654725174097e-06 2.91887448873207e-06 4.34768201352805e-06 6.43038978505824e-06 9.44060008292617e-06 1.37534760873906e-05 1.98781411733871e-05 2.84965089678534e-05 4.05099674450636e-05 5.70936427190758e-05 7.97572556722532e-05 0.000110413655102966 0.000151468143952233 0.000205902069400012 0.000277354770259503 0.000370203229098993 0.000489630031678495 0.000641671539255256 0.000833242651460289 0.0010721235237741 0.00136688954642818 0.00172678208441938 0.00216150862027659 0.00268096589781167 0.00329494081123426 0.00401289293021453 0.00484348148201371 0.00579407251510283 0.00687024089430572 0.00807526608387998 0.00940968775276036 0.0108714118615421 0.0124555617065959 0.0141540827855629 0.0159556759675981 0.0178458546694401 0.0198071304257251 0.0218192702948126 0.02385961258353 0.025903627929707 0.0279254940486965 0.029898724543956 0.0317968501049458 0.0335946140808008 0.0352722391352519 0.0368146753386303 0.0382102525453284 0.0394507730216851 0.0405315162857265 0.041451332262042 0.0422211952761412 0.0428688217360019 0.0434265162955238 0.0439293335169806 0.0444145663083353 0.044921606871496
"" 3.62329457906106e-12 3.50924364734908e-12 3.57218867036188e-12 3.83710501804893e-12 4.36676594202507e-12 5.28618523984397e-12 6.83425302957891e-12 9.46753634343567e-12 1.39749455646008e-11 2.17259427795213e-11 3.51576826038745e-11 5.85291141619166e-11 9.90672296976061e-11 1.68499634905432e-10 2.85605299988989e-10 4.8191015190885e-10 8.09346225708457e-10 1.35271624128765e-09 2.24966720661745e-09 3.72223479573557e-09 6.12618317482794e-09 1.00263819305811e-08 1.63119695896171e-08 2.63703524023254e-08 4.23459485821844e-08 6.7520052367203e-08 1.06860818322312e-07 1.67836273933507e-07 2.61615225352741e-07 4.04750082524648e-07 6.215759362335e-07 9.47591010316663e-07 1.43417804315381e-06 2.15506632704083e-06 3.21466185041216e-06 4.75931512224805e-06 6.99206194506902e-06 1.01914132743711e-05 1.4734935297181e-05 2.11282490078514e-05 3.00406562730728e-05 4.23474675683577e-05 5.91778717782081e-05 8.19683789125692e-05 0.000112519856055164 0.000153055257707779 0.000206279656382367 0.000275452196307286 0.000364433599872531 0.000477719676028348 0.000620454562784056 0.000798413737374366 0.00101794889702028 0.00128588695720851 0.00160937581633289 0.00199567071166515 0.00245185897922008 0.00298452565269378 0.00359936740164396 0.00430072745085766 0.00509105406013583 0.00597045586967806 0.0069362512440816 0.00798256897065262 0.00910004736070283 0.0102756886799752 0.0114930070538469 0.0127322080394034 0.0139705231602024 0.015182791770372 0.0163422350946864 0.0174215401172735 0.0184015839520356 0.0192781872383418 0.0200534981986502 0.0207347143177508 0.0213334884454728 0.0218653047963415
"" 2.31223811763797e-16 5.38704912071373e-16 1.09881975053502e-15 2.02852285381372e-15 3.50376966840465e-15 5.85355034282536e-15 9.77817725513202e-15 1.6849148141723e-14 3.01079622314966e-14 5.51123765955328e-14 1.02051000052801e-13 1.88765023562008e-13 3.44427152297388e-13 6.12202339368496e-13 1.05293561418191e-12 1.76233625547373e-12 2.89143730381341e-12 4.68418675110239e-12 7.54756407490996e-12 1.21839456728491e-11 1.98348799690959e-11 3.26023671777864e-11 5.40360540766811e-11 9.01911567855178e-11 1.51398125348357e-10 2.55260170360453e-10 4.31696241811965e-10 7.31124932486122e-10 1.23738351269682e-09 2.08824663658491e-09 3.50662286509517e-09 5.84643097003712e-09 9.65720559827486e-09 1.57765177714721e-08 2.5496438115076e-08 4.07975930419472e-08 6.46925244217804e-08 1.01745621519274e-07 1.58853466457537e-07 2.4641180169677e-07 3.7982486705586e-07 5.81492777096743e-07 8.83717498229761e-07 1.33247669422591e-06 1.99228426322331e-06 2.95227462826099e-06 4.33390992637986e-06 6.30144672368062e-06 9.07362565683576e-06 1.29373208602746e-05 1.826304178605e-05 2.55216800259836e-05 3.53016197476694e-05 4.83245947164678e-05 6.54586394945549e-05 8.77258496477052e-05 0.000116301777235115 0.000152503295627286 0.000197761577615579 0.000253565593634104 0.000321364115816133 0.000402466971154259 0.000497915454346748 0.000608330495333435 0.000733749611608112 0.000873476469151539 0.00102603097365152 0.00118906474273637 0.00135930212262351 0.00153257328312025 0.00170392429372012 0.00186783221337893 0.00201982025224946 0.00215792539188696 0.00228142120594064 0.00239065327416471 0.00248694918426513 0.00257249428498806
"" 1.74327962907247e-16 1.73834758044603e-16 1.73340344292703e-16 1.7284197426555e-16 1.72336930013068e-16 1.7182252433311e-16 1.71296102657635e-16 1.70754994532997e-16 1.70195934239472e-16 1.69615276181209e-16 1.69009425144858e-16 1.68374849949615e-16 1.67708089849067e-16 1.67005765668398e-16 1.66265224868798e-16 5.4208364518936e-16 2.23928372964875e-15 6.79709416183291e-15 1.61795809876152e-14 3.22310196749095e-14 5.71497970264689e-14 9.35239205171695e-14 1.44755958298335e-13 2.17157652231968e-13 3.23565455276615e-13 4.90706642915441e-13 7.75990372170211e-13 1.29252274982813e-12 2.24423918020954e-12 4.01380730699008e-12 7.3064662713114e-12 1.33760657683602e-11 2.4334696895274e-11 4.35534019045339e-11 7.66253852196339e-11 1.32793948416999e-10 2.2716408869977e-10 3.84376861850606e-10 6.44660398016408e-10 1.07383454769713e-09 1.77792679294134e-09 2.92455039145302e-09 4.77692206783639e-09 7.74382971314888e-09 1.24524972635647e-08 1.98529184609133e-08 3.1365039629586e-08 4.90847412094801e-08 7.60606200160033e-08 1.16659242187091e-07 1.7703422854266e-07 2.65709261493956e-07 3.94278017121529e-07 5.78246746371475e-07 8.37972792384919e-07 1.19962179491918e-06 1.69608563687844e-06 2.36772438253246e-06 3.26275882601311e-06 4.43668424403985e-06 5.94993151488826e-06 7.86491092158302e-06 1.02412336927284e-05 1.31291092327787e-05 1.65611465777525e-05 2.05443066372125e-05 2.5062101746763e-05 3.00707320338339e-05 3.54933475839011e-05 4.12194319000434e-05 4.71069033055146e-05 5.2987910316235e-05 5.87230126751496e-05 6.42569735675123e-05 6.95816921133986e-05 7.47334646073172e-05 7.97928020438083e-05 8.48837710973776e-05
"" 0.00489070584453533 0.00597549665834689 0.00732367128459523 0.00899071750235105 0.0110389065139613 0.0135356007481113 0.0165501614798373 0.0201473222716831 0.0243534176312878 0.0291299804960231 0.0343605474469143 0.0398306011201643 0.0452171182725319 0.0500969314029497 0.0540606239499071 0.0568886299786857 0.0584699487570737 0.058788005927973 0.0579129933678126 0.0559853531516458 0.0531908997924273 0.049718378949914 0.0457585027038583 0.0415008529660957 0.0371213071168083 0.0327730742407847 0.0285813606273822 0.0246378745765839 0.0210025085310545 0.0177121331146385 0.0147836545859572 0.0122173806356923 0.0100007000433563 0.00811165241078854 0.00652207412832846 0.00520032218059671 0.00411348710837998 0.00322914261854402 0.00251662535050838 0.00194785300047507 0.00149751906950006 0.00114356055666774 0.000867366404302525 0.000653405685407024 0.000488848603119287 0.000363201918201194 0.00026797771506193 0.00019637844593945 0.000142960258193957 0.000103404595090743 7.43253409725798e-05 5.30970664768696e-05 3.77049165299899e-05 2.66136077218833e-05 1.86690093238994e-05 1.30130490313363e-05 9.01152229461461e-06 6.19858188746511e-06 4.23421240510015e-06 2.87222865991412e-06 1.93534164015012e-06 1.29578156507905e-06 8.62337610250267e-07 5.70585761115311e-07 3.75476720538592e-07 2.45778470912983e-07 1.59944069266457e-07 1.03387780245898e-07 6.63210256394777e-08 4.21801385713383e-08 2.65722316907148e-08 1.65673550913732e-08 1.02722851442788e-08 6.41671596424913e-09 4.0933957791886e-09 2.7030928034747e-09 1.87321147540998e-09 1.38161715645046e-09
"" 0.000432846589454948 0.000543747017737438 0.000689412691920958 0.000881889584984826 0.0011377162146713 0.0014796880202062 0.00193934312011288 0.00255995524989462 0.00339274635894574 0.00449277487661061 0.00591575285848282 0.00770767458903586 0.00988868454195662 0.0124320531103841 0.0152695673377385 0.0183393637420131 0.0215688324916133 0.0248750129659512 0.0281709584963605 0.0313723732131063 0.0344016692087742 0.0371767744983727 0.0396189008437041 0.0416627784982878 0.0432596756975879 0.0443791805060876 0.0450096231775978 0.0451497498416475 0.0448037193295054 0.0439903331509271 0.0427423713061496 0.0411045158838905 0.0391309055750823 0.0368835783232538 0.0344333218125263 0.031851347119791 0.0292044005146274 0.0265525583945213 0.0239478063393025 0.0214332424102607 0.0190414646522454 0.0167956381612992 0.0147118400938644 0.0127996992165457 0.0110631787352084 0.00950147385903034 0.0081100317808482 0.00688151123534451 0.00580613991209045 0.00487241290433524 0.00406781356900178 0.00337942948977305 0.00279443784912351 0.00230039467294736 0.00188557731755045 0.00153920223411985 0.00125149256902638 0.00101370292736116 0.000818106138978488 0.00065788697415788 0.000527076615550347 0.000420632590679714 0.000334319536349365 0.000264587712816209 0.000208470114121222 0.000163512326204572 0.000127772794286748 9.95943819744624e-05 7.75290572530668e-05 6.0345841760313e-05 4.70219510477749e-05 3.67249039186712e-05 2.88439462696106e-05 2.29249800851461e-05 1.85585383136575e-05 1.54022045722652e-05 1.3191306931374e-05 1.17384772731942e-05
"" 2.95953254367074e-05 3.80235275450983e-05 4.94211061601316e-05 6.50249540904186e-05 8.66624365304812e-05 0.000117068458909729 0.000160391721068956 0.00022295225829019 0.000313454707449535 0.000443292611314578 0.000627131200121531 0.000882624526041366 0.00122896228036082 0.00168362400312877 0.00226117347571294 0.00297867981654506 0.00385266087170866 0.0048976618849739 0.00612561328608107 0.00754541296442423 0.00916240469564535 0.0109749518316835 0.0129738452967956 0.0151430398065119 0.0174598025573682 0.0198952441936439 0.0224151875538053 0.0249784947025393 0.0275355734078169 0.0300326092284044 0.0324137367631193 0.0346231849664576 0.0366075750058323 0.0383189041560902 0.0397194395426345 0.0407813558727938 0.0414865625630645 0.041827006913646 0.0418045966174693 0.0414306381160841 0.0407219501954396 0.0396999914385298 0.0383928760327489 0.0368341643326568 0.0350614774476951 0.0331151373087511 0.0310377773476107 0.0288746007840911 0.0266688692681404 0.0244600150182502 0.0222828345932541 0.02016704379113 0.0181371700171993 0.0162129846243104 0.0144092694359378 0.0127357491493301 0.0111976242516692 0.0097962295135622 0.00852973104822278 0.00739342372867489 0.00638018694956978 0.00548195097488399 0.00469012188575901 0.00399585797263243 0.00339031539654679 0.00286523671696688 0.00241501742063027 0.00203369609606498 0.00171404997515414 0.00144842005794594 0.00122930147238916 0.00104972989849572 0.000903821034717802 0.000786766396594094 0.000694314444303485 0.000622877565067371 0.000569622385287679 0.000532530198050363
"" 1.10187895370551e-06 1.44163027954786e-06 1.91137375753818e-06 2.57153351069119e-06 3.5154063310621e-06 4.88963612876191e-06 6.92908273953861e-06 1.00141792616655e-05 1.47165056301119e-05 2.18663579839321e-05 3.26618176794711e-05 4.87645921995217e-05 7.23562197935936e-05 0.000106087717355433 0.000153109462511677 0.000217546734124776 0.000304511376290428 0.000420183964477773 0.000571929175177311 0.000768407436394332 0.00101965080328405 0.00133681241715001 0.00173198454213466 0.00221802540508066 0.00280821613103585 0.00351581914812666 0.00435354928687587 0.00533283518521738 0.00646294399966015 0.00775029615030273 0.00919768830809903 0.0108035568255363 0.0125613594632774 0.014459177562259 0.0164796652634606 0.0186000118732111 0.0207921229323373 0.0230231029352439 0.0252560323976485 0.0274510840003799 0.0295676688658809 0.0315661227407439 0.0334083740160594 0.0350591230926362 0.0364869950944786 0.0376656101210102 0.0385738742325297 0.0391950815099197 0.0395187964708752 0.0395413802504932 0.039265926470175 0.0387020421190424 0.037865552801819 0.0367786909374605 0.0354688082747215 0.0339665695130294 0.0323047447696434 0.0305171142921398 0.0286375068223747 0.0267004256003544 0.02474127383556 0.0227920074053847 0.0208801494321036 0.019028601871008 0.017255710423885 0.0155770909783199 0.0140148578368672 0.0125870487288941 0.0113025207698867 0.0101630403772863 0.00916531843270591 0.00830279310973782 0.00756619779144932 0.00694469166838751 0.00642820663089632 0.00600801294333854 0.00567708750871129 0.0054304680250785
"" 2.15779602733698e-08 2.81476009461065e-08 3.74820440742738e-08 5.09811606266837e-08 7.08684874081971e-08 1.00740685254256e-07 1.46526361347343e-07 2.18130308455722e-07 3.31302667851307e-07 5.10547211275626e-07 7.93820586011059e-07 1.23838674474224e-06 1.92756136287783e-06 2.97681896012905e-06 4.54406437684435e-06 6.8564154211677e-06 1.02313769809188e-05 1.51069677565966e-05 2.20824142756596e-05 3.19712847988469e-05 4.58683139256562e-05 6.52110785520767e-05 9.18586615415485e-05 0.000128186249615388 0.000177180381356281 0.000242533017937267 0.000328726786191447 0.00044113205015825 0.000586109182619786 0.000771036788443953 0.00100430749576612 0.00129526717967245 0.00165408334599541 0.0020915447541945 0.00261882742119875 0.00324712105794336 0.00398715125315756 0.0048486214483395 0.00583958532871437 0.00696580129825206 0.00823053748525412 0.00963433327600501 0.011174299681538 0.0128437326006031 0.0146318648955332 0.0165237888086496 0.0185004307867405 0.0205383815926617 0.022610508797263 0.0246865464049937 0.0267337738071753 0.0287178753644932 0.0306040673184043 0.0323593928574586 0.0339537257942058 0.0353599420473603 0.0365546373356186 0.0375187706459352 0.0382382189201671 0.0387052932879224 0.0389201845319462 0.0388885950809102 0.0386208317865347 0.0381311627257368 0.0374371819381897 0.0365613048970995 0.0355437644412374 0.034430930497853 0.0332657520791828 0.0320868170450552 0.0309280223902054 0.0298186862695841 0.0287828270312446 0.0278393951145374 0.0270047243693709 0.0262934267826469 0.0257192935079139 0.0252963491140296
"" 1.87680132025565e-10 2.22275071952375e-10 2.80112217119901e-10 3.73376516936129e-10 5.23287116810031e-10 7.66504846359293e-10 1.16647357830002e-09 1.83315975438208e-09 2.95514747701602e-09 4.85178098000754e-09 8.05474779920622e-09 1.34250380668437e-08 2.23035702363077e-08 3.66704921275358e-08 5.93967419559941e-08 9.48710218726851e-08 1.49677835312162e-07 2.33647419467985e-07 3.61467305656829e-07 5.55143594515217e-07 8.47659809005637e-07 1.28711581537881e-06 1.94284217969428e-06 2.91422196432704e-06 4.34222372188054e-06 6.42456321324069e-06 9.43526268808255e-06 1.37501229379925e-05 1.98793540014588e-05 2.8506544884532e-05 4.05354938858195e-05 5.71445563838369e-05 7.98474838472855e-05 0.000110561838299361 0.000151697846641643 0.000206241123487004 0.000277832575647752 0.000370844307708032 0.000490441829316875 0.000642625279574592 0.000834264265703422 0.00107309997289358 0.0013676739715052 0.00172720647656882 0.00216140764063 0.00268021769591028 0.0032935164963551 0.00401087122191651 0.00484108613209208 0.00579171223617653 0.0068685368419478 0.00807506532621636 0.00941206973407255 0.0108776827760816 0.0124672308484517 0.0141728000068091 0.015983110712406 0.0178835225055375 0.0198561934777014 0.0218804190545124 0.0239330884817683 0.0259891470576309 0.0280221137442516 0.0300046877591022 0.031909449977497 0.0337101759607493 0.0353864774096469 0.0369229407991062 0.0383075762398274 0.0395318549969307 0.0405907158127668 0.0414827116847307 0.0422177374792749 0.0428211577666385 0.0433228554123554 0.0437554262842307 0.0441535510281966 0.0445536999627398
