"grad.rhs_gamma.1" "grad.rhs_gamma.2" "grad.rhs_gamma.3" "grad.rhs_gamma.4" "grad.rhs_gamma.5" "grad.rhs_gamma.6" "grad.rhs_gamma.7" "grad.rhs_gamma.8" "grad.rhs_gamma.9" "grad.rhs_gamma.10" "grad.rhs_gamma.11" "grad.rhs_gamma.12" "grad.rhs_gamma.13" "grad.rhs_gamma.14" "grad.rhs_gamma.15" "grad.rhs_gamma.16" "grad.rhs_gamma.17" "grad.rhs_gamma.18" "grad.rhs_gamma.19" "grad.rhs_gamma.20" "grad.rhs_gamma.21" "grad.rhs_gamma.22" "grad.rhs_gamma.23" "grad.rhs_gamma.24" "grad.rhs_gamma.25" "grad.rhs_gamma.26" "grad.rhs_gamma.27" "grad.rhs_gamma.28" "grad.rhs_gamma.29" "grad.rhs_gamma.30" "grad.rhs_gamma.31" "grad.rhs_gamma.32" "grad.rhs_gamma.33" "grad.rhs_gamma.34" "grad.rhs_gamma.35" "grad.rhs_gamma.36" "grad.rhs_gamma.37" "grad.rhs_gamma.38" "grad.rhs_gamma.39" "grad.rhs_gamma.40" "grad.rhs_gamma.41" "grad.rhs_gamma.42" "grad.rhs_gamma.43" "grad.rhs_gamma.44" "grad.rhs_gamma.45" "grad.rhs_gamma.46" "grad.rhs_gamma.47" "grad.rhs_gamma.48" "grad.rhs_gamma.49" "grad.rhs_gamma.50" "grad.rhs_gamma.51" "grad.rhs_gamma.52" "grad.rhs_gamma.53" "grad.rhs_gamma.54" "grad.rhs_gamma.55" "grad.rhs_gamma.56" "grad.rhs_gamma.57" "grad.rhs_gamma.58" "grad.rhs_gamma.59" "grad.rhs_gamma.60" "grad.rhs_gamma.61" "grad.rhs_gamma.62" "grad.rhs_gamma.63" "grad.rhs_gamma.64" "grad.rhs_gamma.65" "grad.rhs_gamma.66" "grad.rhs_gamma.67" "grad.rhs_gamma.68" "grad.rhs_gamma.69" "grad.rhs_gamma.70" "grad.rhs_gamma.71" "grad.rhs_gamma.72" "grad.rhs_gamma.73" "grad.rhs_gamma.74" "grad.rhs_gamma.75" "grad.rhs_gamma.76" "grad.rhs_gamma.77" "grad.rhs_gamma.78"
"" 3.04810763249115 3.99095440676656 4.94432379198062 6.1312797677409 7.61046041071491 9.45526482280406 11.7193937221295 13.929592018949 15.7236121420279 16.9190517987079 17.0016842938709 15.3338762640594 11.2405110482646 5.77978317733458 1.85816977425958 -2.11390213004348 -6.15012324700501 -9.83620436616708 -12.7655551686395 -14.7248382006571 -16.2500629905007 -16.7600960137404 -15.9983651369091 -14.3031205853508 -12.0607420140451 -9.63741600388178 -7.54972631571637 -5.94061207841179 -4.50582868231639 -3.2837961741737 -2.29950184697278 -1.54568190445245 -1.00413122512171 -0.658377021609222 -0.423456843858299 -0.261496991020697 -0.153938660120908 -0.0853948016707017 -0.0439640237155657 -0.0237249740572877 -0.0145900218988245 -0.0088497304691813 -0.00525099912868921 -0.00304995919624286 -0.00173667060355173 -0.00101966411535931 -0.000706193364587427 -0.000498884811115402 -0.000346232024943064 -0.000235737413105711 -0.000156293032640644 -9.89057256198446e-05 -5.37742896852042e-05 -2.42694875477834e-05 -8.79541162513757e-06 -1.42999753703964e-06 1.6117444629899e-06 2.5338707019987e-06 2.56484086590826e-06 2.23935203227222e-06 1.71599104324026e-06 1.18692966275419e-06 7.51747170292846e-07 4.36366740266894e-07 2.20762737521181e-07 5.48011920488155e-08 -2.47317242109545e-08 -4.51037809489806e-08 -4.1146644457424e-08 -2.9367481730616e-08 -1.71425417746997e-08 -5.92982530292594e-09 1.24695091036222e-09 3.27225653338649e-09 3.11033261536235e-09 2.34274651249726e-09 1.57643993868752e-09 1.07610593756185e-09
"" 0.570988373117607 0.814377590564733 1.10534392252253 1.50876387160922 2.07093851569724 2.85827976323934 3.95423335375782 5.28992253197799 6.79902251381778 8.44858246554152 10.0423491194571 11.2422384278818 11.5627743573005 11.064685587482 10.7825947819156 10.2798023667016 9.50245608241831 8.53654948029072 7.48723562608226 6.41246671044219 4.96532276200273 3.22295946411801 1.39408376584087 -0.43597520500409 -2.18215498616533 -3.76898607064017 -5.3432107393829 -7.01247320718333 -8.48745673818883 -9.68027622616153 -10.5381554699442 -11.0278949554924 -11.1279460442932 -10.809805941629 -10.142746873755 -9.22286401586955 -8.14339484020372 -6.99127973435157 -5.84487211726746 -4.83323020719646 -3.95981771522785 -3.16521230470587 -2.46830145424836 -1.87854902006793 -1.39528120061272 -1.01685019473376 -0.738723355633895 -0.526838283064038 -0.366691747142725 -0.248571599244438 -0.163591930582462 -0.104488045860659 -0.0688004986995634 -0.0466104987449054 -0.0309304663454515 -0.0200324398463736 -0.012612825400015 -0.00767125236672552 -0.0046245170339444 -0.00294262155204141 -0.00185307908322533 -0.00114111790201314 -0.000688197300967354 -0.000407398718876371 -0.000247204985531972 -0.000208724639386017 -0.000191125259717298 -0.000162496641182004 -0.000130800775374854 -0.00010021735373141 -7.2486102679261e-05 -3.84353997538817e-05 -5.26227834619816e-06 1.12046269478691e-05 1.75992383979762e-05 1.94358320317254e-05 2.0132027143559e-05 1.21445697156438e-05
"" 0.0419132377700451 0.0620134927773161 0.0885494343065875 0.128096543473534 0.187830673422622 0.279323245101069 0.420201703391996 0.617914750920689 0.882864843319377 1.23288146267054 1.66923152190261 2.16901055161158 2.66935880623479 3.14710660521583 3.72394968267177 4.34281310090187 4.97906951203178 5.62378065150958 6.27206322771202 6.91374275255348 7.45392467061901 7.86369453108476 8.14624182872772 8.28503880908625 8.26975284782886 8.09663544693725 7.72414543442283 7.10253873648216 6.26553522862082 5.23041029288902 4.0208821730288 2.66985012194184 1.23392225430159 -0.17206998370894 -1.55474094835876 -2.89451160495595 -4.14585465145858 -5.2666157152896 -6.22407561062192 -7.07550780594919 -7.81074955573187 -8.33548026096664 -8.6359726845779 -8.71233690584235 -8.57480614820303 -8.23941748703729 -7.72549635119285 -7.07353709701748 -6.33182130069724 -5.54587923165299 -4.75545082266108 -3.99524017594495 -3.31205640917386 -2.70325004723255 -2.16087099205368 -1.69261943913075 -1.29968791056905 -0.978370827376125 -0.728766899701005 -0.545109833116989 -0.402180346643511 -0.291632967347425 -0.207687900768246 -0.145110087383662 -0.100024835547367 -0.071959266502728 -0.0527115523380571 -0.0381189640608569 -0.0272362506148353 -0.0192330167976401 -0.0133988357575704 -0.0086583453379047 -0.00471912854278264 -0.00206256626361737 -0.000282700350783867 0.00100313258460701 0.00210322575868695 0.00140499397995301
"" 0.00145973390591193 0.00221362167411542 0.0032654133703761 0.00490317973600855 0.0075011987814797 0.0117038716181179 0.0185879886957248 0.0291017027304422 0.0446663424248904 0.0675769018499177 0.100109588340571 0.144072782931171 0.199556890228466 0.268200948928352 0.360176632316455 0.477841813906233 0.625235004350336 0.807520301887237 1.03036083544308 1.29932118555881 1.61423295161723 1.9764640326649 2.38782843716269 2.8469175202917 3.35015639668304 3.89152042038487 4.45411441484163 5.01262108434305 5.55157132103754 6.04737336251127 6.47322616475771 6.80095956751794 7.01204714410128 7.13132452830081 7.13386048598971 6.9995747986016 6.72391178661546 6.30777158952452 5.75695487976519 5.05953617298724 4.21432565778353 3.25001781752183 2.18945685426116 1.05952750553828 -0.108913224432824 -1.27621080240429 -2.39796185215054 -3.47294151837372 -4.47661466893656 -5.37844660443334 -6.15100765091209 -6.77378750762402 -7.25844351939374 -7.58168375449768 -7.71926495423688 -7.67900191615319 -7.47566725336413 -7.12930283410987 -6.65387450743088 -6.06757462234033 -5.42216553411478 -4.75335016158428 -4.08968115494313 -3.45411995060249 -2.86761473058125 -2.36267519538018 -1.91640104923007 -1.52241223841388 -1.187215727965 -0.910446751825599 -0.687125512257498 -0.498923015491457 -0.338479666022872 -0.215900182793679 -0.122947887118777 -0.0505009547513427 0.00981428416117358 0.0180730374098751
"" 2.42864636101308e-05 3.8956719272353e-05 5.89803306456361e-05 9.09842657381939e-05 0.000143113488762771 0.000229709019975137 0.00037564613961217 0.000610336172689824 0.000980152894896851 0.00156090604566662 0.00245092454746675 0.00376974817982215 0.00563804292970646 0.00825153831853552 0.0120777742914328 0.0175395928816766 0.0252449168657089 0.0360350203923632 0.0510444901614741 0.0717604975737135 0.0997622192618268 0.137107763131863 0.18638916435147 0.250550097113616 0.332909068216006 0.437070454830545 0.567026758779395 0.727019184482952 0.920708625112926 1.15124700867981 1.42074518908963 1.72973264989209 2.07752491891801 2.46581100096882 2.89050238035215 3.34454897435913 3.81898574425148 4.30208948643626 4.77959358089963 5.23669181514963 5.65756320309693 6.023877077221 6.3171256414562 6.5193259836776 6.61403717482485 6.59228461580121 6.45844997748017 6.1982239078964 5.80660586452363 5.28596532642868 4.64350327135099 3.89172046029001 3.05133136639738 2.13607320205292 1.1603596532283 0.147615249827184 -0.876426021198787 -1.88473410140054 -2.87603488463206 -3.86578313445818 -4.79716186183482 -5.63848017296932 -6.36508948731668 -6.95527851875359 -7.38924989069574 -7.63811161184169 -7.67506010543783 -7.52008718466318 -7.21452759792512 -6.79886819425369 -6.30603776600045 -5.56384078851206 -4.53540848422638 -3.54815584243261 -2.64377089170037 -1.82212903524591 -1.06890831892449 -0.366810219991052
"" 1.37031211124515e-07 2.76077333409138e-07 4.23329507475506e-07 6.80388183182305e-07 1.12654819629217e-06 1.90326480265669e-06 3.25914890500852e-06 5.60217347275639e-06 9.60347810339244e-06 1.63300598234587e-05 2.73433360438171e-05 4.47154579766331e-05 7.07598318133615e-05 0.000109122884343857 0.000168513326815558 0.000258902881449094 0.000395890972230382 0.00060374472126464 0.00092010750135078 0.00140207333553225 0.00211839600562449 0.00317182946965671 0.00471341078466034 0.00694834414679843 0.0101563042726714 0.0147124694172993 0.0211212406209734 0.0300510166167373 0.042346627114608 0.0590758789559771 0.0815546731849334 0.111363519846831 0.15039996660784 0.201142779992845 0.266260870358683 0.348704598126407 0.451719084005497 0.578690922658927 0.732988975959618 0.917877637402294 1.13618846914854 1.38981832183239 1.67949329775405 2.00431581336083 2.36134356270104 2.7463184370479 3.15571939082474 3.5804870825082 4.00938807656808 4.42921900758431 4.82470724028038 5.1795059869363 5.48346973976984 5.72445243862325 5.8866060964937 5.95724535146633 5.9256951670256 5.7838311709279 5.50688405631094 5.05648378784868 4.45545307534176 3.71056795975137 2.82849258832364 1.82066890939133 0.698252433270639 -0.558231226929333 -1.92199106803774 -3.35309427817486 -4.82015580981326 -6.28798427156545 -7.70775375814514 -8.47676135083593 -8.19439682378041 -7.56643595876446 -6.69671603621811 -5.62610435798282 -4.39113721967599 -1.7379022882959
"" 1.06551017396831e-09 1.80380708835035e-09 2.07836825339534e-09 2.74665966643087e-09 4.06905682080774e-09 6.59492357484338e-09 1.14322236593221e-08 1.98365422246168e-08 3.4511257482675e-08 6.07799173505435e-08 1.07003719977294e-07 1.86084790871977e-07 3.15677642000782e-07 5.25342057720186e-07 8.80392238385509e-07 1.47116112421912e-06 2.44636687381336e-06 4.04755390464324e-06 6.66201442087409e-06 1.09053930513069e-05 1.77352063629188e-05 2.86408773574087e-05 4.59162032925009e-05 7.30434334679231e-05 0.000115248140766541 0.000180274407088429 0.000279792931515691 0.000431376712082522 0.000660343467320424 0.001003642241132 0.00151464682559314 0.00226984159324489 0.00337696085717093 0.00498055652176423 0.00728137820939364 0.0105509466021112 0.0151487569180951 0.0215442771293362 0.0303402891321828 0.0423070062637361 0.0584033738209415 0.0797824140931137 0.107813398339115 0.144072751504969 0.190315532139619 0.24850448826357 0.320963313877226 0.409834060618282 0.517169071109853 0.644772299571529 0.793951108028288 0.965232385409817 1.15764625444672 1.36918219938979 1.59655704239895 1.83432456484495 2.0749444508578 2.30871250880593 2.52147385921939 2.69404270026296 2.81181712311037 2.8572989151704 2.81240988683796 2.66023992096177 2.38659449101567 1.98177776803282 1.43653369442122 0.749650190020938 -0.0689854898944137 -0.999338815280106 -2.0061767695423 -2.79210472358315 -3.1045190826812 -3.20710068279733 -3.13232186206772 -2.89448716597303 -2.51340409850085 -1.06311388147989
"" 2.08070876064258e-12 2.28914743005084e-12 3.36552371975356e-12 4.99054908062104e-12 8.02853133406224e-12 1.44946661884664e-11 2.90246859239135e-11 5.72749398887769e-11 1.09182270650757e-10 2.0486303398388e-10 3.7348807213716e-10 6.51373822965909e-10 1.06672107811128e-09 1.65883961603139e-09 2.59696437690319e-09 4.08862851507895e-09 6.51553818399185e-09 1.05921218969564e-08 1.76743952096715e-08 3.02813657643917e-08 5.18331387085426e-08 8.86004606240388e-08 1.51963260035295e-07 2.61227035712327e-07 4.49519636625952e-07 7.73346558760495e-07 1.32593815568307e-06 2.25716443741713e-06 3.8090752210969e-06 6.35729302633564e-06 1.04668920607112e-05 1.69547761962322e-05 2.7015345218706e-05 4.27816501448953e-05 6.73404354447226e-05 0.000105312166223478 0.00016379771452905 0.000253630273010373 0.000391284747172639 0.000598899755362328 0.000906558598452409 0.00135870879294813 0.00201498308632286 0.00295463395131018 0.00428037832457218 0.00612598407815657 0.00867423013311227 0.0121409450416951 0.0167876846486289 0.022923594580234 0.0308996752011909 0.0410971501004784 0.0538978796121482 0.0696593554946555 0.0886734814164227 0.111098302092349 0.136889037844971 0.165717626007957 0.19668717743496 0.228079623913273 0.258049618589123 0.284041935675628 0.302915249606541 0.311125395873609 0.305140814224219 0.282937978127113 0.241897669891881 0.180002489573779 0.0971277242081301 -0.00505642074251654 -0.12238532962871 -0.221557233463031 -0.270932168564056 -0.295046812372812 -0.296574714173348 -0.276992331478336 -0.238779590799313 -0.0934620776488475
"" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15360871441105e-12 1.11513212007953e-11 2.43490121650864e-11 4.14684754140195e-11 5.80005502902998e-11 7.80543481729121e-11 1.02092517630539e-10 1.34003106458146e-10 1.92517056016563e-10 3.10676212447718e-10 5.5657894150816e-10 1.08650029695137e-09 2.13943940510883e-09 4.06005042630932e-09 7.69940114684799e-09 1.44779427364751e-08 2.66722963953643e-08 4.74899382371763e-08 8.12098629426193e-08 1.37822778289151e-07 2.32491679189945e-07 3.89090366580524e-07 6.47637269162116e-07 1.0747369766376e-06 1.78168722345858e-06 2.93466142087515e-06 4.78141637060151e-06 7.71969474334476e-06 1.23442380988387e-05 1.95373248380144e-05 3.05851832909348e-05 4.73351919424022e-05 7.24149576037193e-05 0.000109427093668365 0.000163222266426632 0.000240163414780319 0.000348342934352148 0.000497721200708273 0.000700516249414267 0.000970735077776806 0.00132326283748613 0.00177306149066482 0.0023332837160247 0.00301273826685148 0.00380732086937009 0.0046891083394358 0.00561979882820905 0.00653404790715469 0.00733820720664448 0.00791240976525428 0.00813344879454867 0.00801145653375156 0.00747724790144697 0.00643680706782231 0.00486753754147561 0.00278940293283828 0.000281324776576225 -0.00186171662504364 -0.00280101241974973 -0.00305745880999409 -0.00266200240884211 -0.00161387805047294 7.50611164920193e-05 0.00292837982692568
"" 3.01562736763022 3.96430413848778 4.93345631582369 6.13975234882673 7.63732774120535 9.49076112225048 11.7410528284212 13.930458087062 15.7034614875907 16.8670618605224 16.9077171215057 15.1938721451181 11.066332942342 5.58948615401877 1.65408363482121 -2.28047761251023 -6.22731331816552 -9.79273548861599 -12.5975445002777 -14.4548672886843 -15.9287666916846 -16.4584759813929 -15.7751256495101 -14.1870409164362 -12.0508356755935 -9.70974066836061 -7.65522495816685 -6.0350673273491 -4.57966646219111 -3.33820498147973 -2.33879516206369 -1.57379495694458 -1.0233921971818 -0.67015565462516 -0.429931292537976 -0.264746722397528 -0.15532537337502 -0.0856111166703323 -0.0432574654565566 -0.021968323622486 -0.0121569444789795 -0.00641766416583283 -0.00318693977925484 -0.00145134643841016 -0.000543422761844396 -7.75126368957822e-05 0.000128273884199207 0.000184480013372241 0.000157349275168352 0.000100487154150726 4.6977728166605e-05 8.8410569662652e-06 -2.54203809401622e-05 -4.21367964828553e-05 -4.20765504202027e-05 -3.5430886664231e-05 -2.68084330983837e-05 -1.83024042106112e-05 -9.5466662038283e-06 -1.94593099906495e-06 1.38769349657546e-06 2.2714551802858e-06 2.10043084876788e-06 1.59703095228947e-06 1.06642949716499e-06 5.6419983404134e-07 2.58697664942504e-07 1.11101085713034e-07 4.39858757682171e-08 1.67469423504616e-08 8.06120315161891e-09 8.72469501239845e-09 1.03801628082914e-08 8.89306068277186e-09 6.51315084105585e-09 4.38405946202427e-09 2.81662570989077e-09 1.8119100114196e-09
"" 0.568634448663806 0.810539969350031 1.10016778512582 1.50174735022629 2.06128059362769 2.84467529307402 3.93486081350856 5.26672826131365 6.77710901335642 8.43431816613833 10.04552264831 11.2760028644832 11.6423471601885 11.1968626989297 10.9545364564477 10.4772985221274 9.70423497120704 8.71405194823285 7.6074769814347 6.44569000763788 4.91239727367401 3.09618523842507 1.20441240828592 -0.676476929408851 -2.46081373130138 -4.0714955298369 -5.64753225741098 -7.2875187845677 -8.70815465442849 -9.83190487128915 -10.6158467726241 -11.0343321410406 -11.0656653646713 -10.6692963780209 -9.94291386783778 -8.99316723352976 -7.90992618710655 -6.77335941027637 -5.65477506163335 -4.70031832397113 -3.89939090046255 -3.16220017177396 -2.50664246258787 -1.94290448471374 -1.47172295732391 -1.08657724312163 -0.778087419063929 -0.541163023484318 -0.365466743153871 -0.239104058548107 -0.150854592619348 -0.0917950271876085 -0.0610942026697072 -0.0443392845459968 -0.0318811759884101 -0.0227127692006125 -0.0160185115365659 -0.0111208285395792 -0.0072455584140703 -0.00405335853215694 -0.00198392068513121 -0.000765542522231084 -0.000107224572129477 0.000205502209417998 0.000303106819288688 0.000203919513333645 9.27828365319145e-05 2.48961887863049e-05 -1.49643617688014e-05 -3.56330602219313e-05 -4.28876619003127e-05 -3.95577561170738e-05 -3.11013226334363e-05 -2.3724473622307e-05 -1.82497077595457e-05 -1.4454226887222e-05 -1.20014206001625e-05 -8.0388226286781e-06
"" 0.0421265878213868 0.0623048821565407 0.0889230705700473 0.128563868246797 0.188390223351461 0.279942241796154 0.420786188726068 0.618339427498424 0.882989349972016 1.23254731608191 1.66836474015014 2.16779562834748 2.66851530958546 3.14771901774314 3.72650797791591 4.34771042395581 4.9860475178926 5.63137868522692 6.27722994427374 6.9129274479824 7.45259651819511 7.86906273068306 8.16377358424839 8.32085661528742 8.33055951038925 8.18984571747416 7.84320606316234 7.22343073539135 6.37312730292123 5.30704312722799 4.04639621023726 2.62419532443047 1.11208831118819 -0.31712165394033 -1.6866626580858 -2.99286237462195 -4.19470682192481 -5.25401948965824 -6.14266556877544 -6.97093948014896 -7.73800597070532 -8.3060631439288 -8.65951702108073 -8.79518766079811 -8.71664796159765 -8.40900307455567 -7.84386291849518 -7.13184700816108 -6.34212604235558 -5.52211505688165 -4.7101239952854 -3.93828618107392 -3.25892539240174 -2.66167946532761 -2.13109168681737 -1.67433621132581 -1.29159019437196 -0.978092780024199 -0.735107396662182 -0.557982426811783 -0.418454084211453 -0.309089960899569 -0.224854080494328 -0.160860496923167 -0.112773861102274 -0.0771520520215459 -0.0512606126012907 -0.0330237795865804 -0.0205832454803327 -0.0123025839624752 -0.00687216088699872 -0.00344060840440176 -0.00132554761721794 7.49047404984806e-05 0.00102572610888376 0.00173441258237312 0.00237404998356565 0.00135046566823809
"" 0.00146561775262706 0.00222258122806192 0.0032773499178678 0.00491814762471791 0.00751782614150091 0.011717087132185 0.0185844655006412 0.0290603011814754 0.044551779530363 0.0673267438266152 0.0996288406403224 0.143233868039352 0.198220491669866 0.266235141001551 0.357417146412956 0.474178894021709 0.620650404087526 0.802140916202228 1.0245484351967 1.29373286138141 1.60914033385868 1.97191280218977 2.38358561823377 2.84188517089529 3.34184921487223 3.8756362598659 4.43034987639633 4.98882833965147 5.53433352620371 6.04561522351036 6.49906864808362 6.8702087304061 7.13744122868469 7.28993372765362 7.30570003201839 7.16578110491402 6.85834861660837 6.37783619598043 5.72819977279673 4.9573108046033 4.09436590447751 3.1274798992223 2.07789041712933 0.973178137649648 -0.154290997917502 -1.28284324497648 -2.41887892012308 -3.51509924937211 -4.53742935248801 -5.45822585493045 -6.25057769562712 -6.88857663133995 -7.34574824838318 -7.6144391417376 -7.70359218016818 -7.62560595734034 -7.39645255428723 -7.03473128433297 -6.56085559125697 -5.99912131760158 -5.38025733774234 -4.73708235994954 -4.09677647732372 -3.48013813208864 -2.90443881861382 -2.39320443029936 -1.93553018728444 -1.53306576837244 -1.19270482249902 -0.913297139272702 -0.688641232852532 -0.498602769563657 -0.335610595197921 -0.211264207271221 -0.117416370361994 -0.0452700559867743 0.0129322601593987 0.0174187409806059
"" 2.4369038511542e-05 3.90996138166184e-05 5.92021553807011e-05 9.13182674036697e-05 0.000143593609018811 0.000230346707677359 0.000376376405863809 0.000611086090360892 0.000980773040109412 0.00156097679667891 0.00244969620206141 0.00376611027198568 0.00563078154779699 0.00823966843956953 0.0120600459076 0.0175155348399751 0.0252154676780315 0.0360034367753802 0.0510180379822137 0.0717514964593766 0.0997667554298844 0.137105213420513 0.186330572695446 0.250318360592131 0.332265756597949 0.435588716150137 0.564345445937367 0.723186655505006 0.915836955679524 1.14578736242366 1.41572586961834 1.72707547290291 2.07982456232284 2.47314496440954 2.90273709946648 3.36105510679528 3.83735203560993 4.31740669593206 4.78431494836478 5.23186774590689 5.65228829045101 6.02265303420407 6.32552063980748 6.54456231054663 6.6655680528589 6.6743801953094 6.55187052047592 6.29391716999287 5.89663811685257 5.35907265750485 4.68607698302361 3.89193917033436 3.02563220302466 2.10149366212648 1.11656582901881 0.0919868591665289 -0.947248420015045 -1.97277272853036 -2.97854771740627 -3.97329309579524 -4.89857347466227 -5.72672186540262 -6.43651021405157 -7.00766909830157 -7.41970630269827 -7.64375805832122 -7.65770837229171 -7.48690772044775 -7.17508061054444 -6.76231274710031 -6.27880802954037 -5.54771765996485 -4.53029698772586 -3.55623028251935 -2.66504316634209 -1.8573583060466 -1.12258695302237 -0.43553335428165
"" 1.37402386776371e-07 2.76804004053028e-07 4.2459696847816e-07 6.82591809665163e-07 1.13021852512517e-06 1.9089255162903e-06 3.26682259118784e-06 5.61213510775343e-06 9.61587390982548e-06 1.63428445238952e-05 2.7351115822012e-05 4.47080314569346e-05 7.07232893041101e-05 0.000109042743257508 0.000168369898086628 0.000258682375450772 0.000395597259158346 0.000603420936480756 0.000919880417882685 0.00140223646421844 0.00211944172277814 0.00317465250066436 0.00471954432888326 0.00696013950908504 0.0101771353617975 0.01474699195285 0.0211768850429519 0.0301402993548907 0.0424870448388995 0.0592908769083684 0.0818736566698335 0.111821054251043 0.151035310852484 0.201998259241373 0.267366439487869 0.350050744991556 0.453215658517196 0.580108948104979 0.733905655490518 0.917995488711107 1.13548123683086 1.38822338864981 1.67709817446086 2.00147722164155 2.35888255481311 2.74540306082895 3.15687059058677 3.58504990702488 4.01913627409257 4.44603045559576 4.85054269549133 5.21658170820815 5.53387851991456 5.78944874051963 5.9658797648819 6.0483298004368 6.02374363682284 5.88196910990487 5.59728767780858 5.13059496244736 4.50203159492869 3.71583608902142 2.77707185843261 1.69724089020913 0.49430701398603 -0.812879896453857 -2.195205457683 -3.62235154539867 -5.06424316046571 -6.48777016992814 -7.84658283794429 -8.54615345488406 -8.19796259359464 -7.5098853314593 -6.58684333055815 -5.4700676051176 -4.19561264962029 -1.59446365305999
"" 1.07986224153441e-09 1.81582749791058e-09 2.08423179967493e-09 2.7481207604071e-09 4.06650928371622e-09 6.58740651384259e-09 1.14169933954375e-08 1.98115173131032e-08 3.44758744753634e-08 6.07374873809564e-08 1.06973137878461e-07 1.86124474571236e-07 3.15932570277053e-07 5.2609449072739e-07 8.82088372741412e-07 1.47452318194751e-06 2.45237973105985e-06 4.05719008331727e-06 6.67528588320384e-06 1.09194723662201e-05 1.77464143920266e-05 2.86435908159451e-05 4.59008424595427e-05 7.29990779060515e-05 0.000115170619632919 0.00018018867846341 0.000279757490908809 0.000431467248066811 0.000660737803045147 0.00100465823919812 0.00151680083547202 0.0022739239712351 0.00338411405240945 0.00499216806674377 0.00729880399953705 0.010574669600059 0.0151765328238131 0.0215676403898029 0.0303392055384113 0.0422608452339886 0.0583007895568788 0.0796109005753792 0.107574989855685 0.143804050115404 0.190121936232055 0.248551681491523 0.321311231891416 0.410614931645997 0.518559980459252 0.646942879430787 0.797024660651572 0.969263116003427 1.16282060536593 1.37558167923369 1.6037819101799 1.84139264363658 2.0800737826559 2.30917120099083 2.51544682829838 2.68335194088447 2.7973127340359 2.84000775622868 2.79396936382337 2.6431098756982 2.37386250587111 1.97302839569847 1.43316728031162 0.754970671847321 -0.0524443572613621 -0.970101603393754 -1.96383148196984 -2.7406180774328 -3.05173926259196 -3.1578242608043 -3.09092749283239 -2.86482259627324 -2.49833615400892 -1.04272972650869
"" 2.0929425570963e-12 2.29920043133072e-12 3.37897660247781e-12 5.0052823504426e-12 8.04452851366803e-12 1.4517376983102e-11 2.9070674486039e-11 5.73596690689241e-11 1.09316943127557e-10 2.05062233146618e-10 3.73743319461181e-10 6.51599400316824e-10 1.06665307024789e-09 1.65804624139638e-09 2.59516127866682e-09 4.08564663068471e-09 6.51162306163679e-09 1.0588605598137e-08 1.76754228633034e-08 3.02976884600142e-08 5.18808170314967e-08 8.87050498694889e-08 1.52161335468295e-07 2.61546298100524e-07 4.49909065855194e-07 7.73480886156695e-07 1.32504860996564e-06 2.25400225503654e-06 3.80128218882491e-06 6.34102961235193e-06 1.04367550796155e-05 1.69049047540372e-05 2.69422547145249e-05 4.26824976229151e-05 6.7220392545667e-05 0.000105196155818359 0.000163747998516423 0.000253778478809845 0.00039188774441439 0.00060037315436504 0.000909490098907907 0.00136388514029566 0.00202324396556175 0.00296647012220024 0.00429505638873914 0.00614095266432551 0.00868730775608995 0.0121481165294006 0.0167827012061936 0.022898319860299 0.0308450725807556 0.0410054173406258 0.0537561731381355 0.0694514522224857 0.0883870469757885 0.110723449971491 0.136420741119218 0.165161394979279 0.196074586420878 0.227479348468441 0.257538195271154 0.283696979840669 0.302801463866144 0.311282091107514 0.30558135071111 0.283647877543065 0.242881856872345 0.181245272062055 0.0985497599241608 -0.00359279509089175 -0.121038750776511 -0.220365798932257 -0.269793721557009 -0.293945826453007 -0.295547693736916 -0.276108809352912 -0.238113852159763 -0.0921067798408794
"" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.20294620922274e-12 1.12005942508319e-11 2.43312980718322e-11 4.11922681185687e-11 5.74338004152239e-11 7.74548255111255e-11 1.0169208557346e-10 1.33939014345959e-10 1.92882837950873e-10 3.11493864545961e-10 5.57815053480477e-10 1.08791740821993e-09 2.14096961707779e-09 4.06231771636233e-09 7.70197999852538e-09 1.44787142155688e-08 2.66656612989199e-08 4.74650422137579e-08 8.11514289373471e-08 1.37708485852319e-07 2.32301297616206e-07 3.8883079715239e-07 6.47397226359358e-07 1.07481126505683e-06 1.78284324648676e-06 2.93829412374637e-06 4.78962149218022e-06 7.73557397678515e-06 1.23712869067668e-05 1.95772344515622e-05 3.06321321722422e-05 4.73699036467732e-05 7.24158017507141e-05 0.000109356608069247 0.000163023677699975 0.000239765458586233 0.000347677603203101 0.000496760458885024 0.00069914644168218 0.000968750176670377 0.00132047283835644 0.00176921381856445 0.00232800955804813 0.00300548633543751 0.00379793270414185 0.00467909886059123 0.00561118444637667 0.00652980464879778 0.0073424806605875 0.00793051873775714 0.00817094817301649 0.00806619776299818 0.0075426240416334 0.00650330920104874 0.0049209354801907 0.00281219700413511 0.000256114788727552 -0.00193438667385513 -0.00289956484277291 -0.00316918833419067 -0.00277751724155442 -0.00172742955115061 -3.47316109569159e-05 0.00285250719264774
