"grad.lhs_n.1" "grad.lhs_n.2" "grad.lhs_n.3" "grad.lhs_n.4" "grad.lhs_n.5" "grad.lhs_n.6" "grad.lhs_n.7" "grad.lhs_n.8" "grad.lhs_n.9" "grad.lhs_n.10" "grad.lhs_n.11" "grad.lhs_n.12" "grad.lhs_n.13" "grad.lhs_n.14" "grad.lhs_n.15" "grad.lhs_n.16" "grad.lhs_n.17" "grad.lhs_n.18" "grad.lhs_n.19" "grad.lhs_n.20" "grad.lhs_n.21" "grad.lhs_n.22" "grad.lhs_n.23" "grad.lhs_n.24" "grad.lhs_n.25" "grad.lhs_n.26" "grad.lhs_n.27" "grad.lhs_n.28" "grad.lhs_n.29" "grad.lhs_n.30" "grad.lhs_n.31" "grad.lhs_n.32" "grad.lhs_n.33" "grad.lhs_n.34" "grad.lhs_n.35" "grad.lhs_n.36" "grad.lhs_n.37" "grad.lhs_n.38" "grad.lhs_n.39" "grad.lhs_n.40" "grad.lhs_n.41" "grad.lhs_n.42" "grad.lhs_n.43" "grad.lhs_n.44" "grad.lhs_n.45" "grad.lhs_n.46" "grad.lhs_n.47" "grad.lhs_n.48" "grad.lhs_n.49" "grad.lhs_n.50" "grad.lhs_n.51" "grad.lhs_n.52" "grad.lhs_n.53" "grad.lhs_n.54" "grad.lhs_n.55" "grad.lhs_n.56" "grad.lhs_n.57" "grad.lhs_n.58" "grad.lhs_n.59" "grad.lhs_n.60" "grad.lhs_n.61" "grad.lhs_n.62" "grad.lhs_n.63" "grad.lhs_n.64" "grad.lhs_n.65" "grad.lhs_n.66" "grad.lhs_n.67" "grad.lhs_n.68" "grad.lhs_n.69" "grad.lhs_n.70" "grad.lhs_n.71" "grad.lhs_n.72" "grad.lhs_n.73" "grad.lhs_n.74" "grad.lhs_n.75" "grad.lhs_n.76" "grad.lhs_n.77" "grad.lhs_n.78"
"" 0.0197337193697766 0.0224463334687958 0.025977025237672 0.0303807148337132 0.0357076899114453 0.0420022246420731 0.0493010674552649 0.0576201032420553 0.0668202849296454 0.0766614301528453 0.0869038860922711 0.0973125970722422 0.107658995916573 0.117722701413366 0.127302701111471 0.136230148043826 0.144352011895745 0.15152940907774 0.157638074970439 0.162568426208593 0.166251474557952 0.168827130712068 0.170520582209694 0.171545617574876 0.172103369112481 0.17238145432143 0.172554421521606 0.172848635078169 0.173561607074213 0.174962794117889 0.177283979404538 0.18071713057462 0.185411929060976 0.191447141602357 0.198729995331921 0.207092649226174 0.216331905026626 0.226208654337953 0.236448933179748 0.246741322892141 0.256624823614352 0.26553146158161 0.272939701460717 0.278395179982965 0.281524734346749 0.282048826826102 0.279797946958824 0.274738068099932 0.266957741894439 0.256651981343008 0.244105011485178 0.229670215758265 0.213752673324863 0.196829941201326 0.179397173579618 0.161905535620731 0.14474606596876 0.128240944117674 0.112640657667504 0.0981298140496361 0.0848317890079568 0.0728057651020054 0.0620583947099236 0.0525563202043381 0.0442373124398956 0.0370256212651782 0.0308679608207268 0.0256915503149815 0.0213955161429246 0.0178676037177239 0.0149959057526005 0.0126761918608359 0.0108144340975335 0.00932878115891693 0.00815192445777533 0.00722989818980596 0.00652075887440099 0.00599354954862951
"" -0.00201485371665699 -0.000541292112098135 0.00104175293596881 0.00277939051593734 0.00471656559972278 0.00689790594395306 0.00936750165177164 0.0121680765554039 0.0153344199826269 0.0188952598926415 0.0228775730262537 0.0273064140590976 0.0322045581960023 0.0375919625028831 0.0434703461398822 0.0498066411649734 0.0565614681571797 0.0636933350624136 0.0711586534132094 0.0789116956395711 0.0869006910583741 0.0950430419667134 0.103243314518173 0.111407923672021 0.119445910832181 0.127269538202645 0.134795148736643 0.141961235116488 0.148736257069147 0.155094346709873 0.161013319166943 0.166474575069737 0.171462863546338 0.175985719712866 0.18014708708346 0.184071389408901 0.187871773449108 0.191649747413376 0.195494712901064 0.199485152594755 0.203724163891366 0.20833110921136 0.213399595249653 0.218994663673976 0.225151738102429 0.231875728994901 0.239112126823515 0.246687785565115 0.254392077018767 0.261998586852212 0.269268592229021 0.27595578753745 0.281804527607472 0.286473219480626 0.289598033703026 0.290876659848829 0.290077586366243 0.287046412566087 0.281710200782241 0.274097182956578 0.264353018180418 0.252694387037083 0.239390051640648 0.224746316885793 0.209092441206421 0.192793341321733 0.176394216012189 0.160431452631728 0.145311671457087 0.131317142322007 0.118621513909168 0.10731016282555 0.0973821640874004 0.0887702295620154 0.0813907582628507 0.0751567401430062 0.069986178380745 0.0658092263865198
"" -0.00396664503235056 -0.00354696893544115 -0.00317115436186316 -0.00282209713417914 -0.00248264599055109 -0.0021356102811923 -0.0017637782423266 -0.00134936370093819 -0.000867358915817573 -0.000287868626979992 0.000419058652307291 0.00128331150162114 0.00233465628551477 0.003602640588177 0.00511591586352306 0.00690150037665122 0.00898573362668909 0.0113943235892308 0.014152196876841 0.0172833041774945 0.020809113380969 0.0247398982270236 0.0290798296359218 0.0338313340020127 0.038994966113233 0.0445692405128092 0.0505501392607213 0.0569157113873248 0.0636196611633314 0.0706127139607468 0.0778445294662619 0.085263792661199 0.0928182763344002 0.100452193724148 0.108096072771378 0.115677157661528 0.123124225021264 0.130368107411915 0.137342155108651 0.143983904923654 0.150262750474929 0.156178812102031 0.161734730066981 0.166934259942081 0.171782059133699 0.176283429557724 0.180473488281683 0.18447794967233 0.188429040166469 0.192444904625269 0.196629160300354 0.201070429131064 0.205844915435148 0.211049127735907 0.21677935818475 0.223102017916257 0.23005200190189 0.237631757954585 0.245810589962953 0.25449910973736 0.263526793535113 0.272699915698413 0.281812120880121 0.290647695676215 0.298985527244192 0.306586799029319 0.31311847405441 0.318313660236417 0.322042190825029 0.324289856182717 0.325134396048975 0.324721494795587 0.323234801162222 0.320867740001663 0.317816844245918 0.314274099798386 0.310421917530647 0.306431062288849
"" -0.00254852149843748 -0.0023947588352452 -0.00225409297031298 -0.00212777849437268 -0.00201701088506978 -0.00192293831335705 -0.00184667855680026 -0.00178897526716321 -0.00174603179457666 -0.00171099939902108 -0.0016770082134604 -0.00163721514314902 -0.0015847975785438 -0.00151293502282046 -0.00141192674569995 -0.00126590267387594 -0.00105814652198666 -0.000771876331578658 -0.000390259989403174 0.000103550640622729 0.000726799908392362 0.00149995475700437 0.00244489218105187 0.00358335189416747 0.00493688163298117 0.00652675991157564 0.00837390526297443 0.0104995803152547 0.0129256497225169 0.0156733631454661 0.0187631778756012 0.022214648291938 0.0260462863046862 0.0302726982147514 0.0348937455854281 0.0399035814906029 0.0452946229905099 0.0510573955944105 0.0571803573079291 0.0636492104370665 0.0704358788540299 0.077499107515904 0.0847958403620113 0.0922818423752287 0.0999118016950053 0.107639426707714 0.115420003670258 0.12321665596305 0.130995207272255 0.138722985111424 0.146369026282603 0.153904194506843 0.161305393616901 0.168603993545294 0.175867270054959 0.183161586723409 0.190551550106993 0.198099970048453 0.205867995300032 0.213931437838754 0.222398929024619 0.2313807972807 0.24098530048511 0.251319784819892 0.262492111336222 0.274585679576558 0.287482802256132 0.300985945560128 0.314916422877639 0.32911295188286 0.343429889383891 0.357735281028668 0.371876817964541 0.385657233533659 0.398871631988532 0.411309152600181 0.422751224067215 0.432970131690703
"" -0.000724374692996355 -0.0007027320341918 -0.000681321582666483 -0.000659935556981406 -0.000638334270845475 -0.000616255272291588 -0.000593425805183179 -0.000569613711216277 -0.000545046069132249 -0.000520268068244789 -0.000495839786217034 -0.000472322447907791 -0.000450275175669368 -0.000430256320954614 -0.000412783171236386 -0.000398270899820696 -0.000387092947143064 -0.000379577257998975 -0.000375996319591509 -0.00037656285876625 -0.000380698295587567 -0.000382156157940627 -0.000372062750938762 -0.000341518632530069 -0.000281629430486929 -0.000183528804380828 -3.83571941706129e-05 0.000165196989959371 0.000442017156126739 0.000807181228717757 0.00127569505334685 0.00186250545366723 0.00258250466348697 0.00345155312883177 0.00449054002723992 0.00572188950549612 0.00716794362489781 0.00885086795659101 0.0107925222572539 0.0130143108157921 0.0155373156547825 0.0183822005002909 0.0215688595882649 0.0251163449724714 0.0290427868671075 0.0333652930689585 0.0380928657706436 0.043210995800568 0.0487001813986315 0.0545406190507436 0.0607122416561551 0.0671947304462608 0.0739651170261308 0.0809700945401318 0.0881371857909008 0.0953962084275473 0.102679898981041 0.109924025477365 0.117067387249015 0.124043333625698 0.130770650280427 0.137170220488615 0.143166843345174 0.148688348590433 0.153664529873748 0.158034134135865 0.161799210868144 0.164989391948759 0.167632017775642 0.16975241287362 0.171374044943879 0.17251920456561 0.173250121320342 0.173688837101206 0.173960528596558 0.174189127026714 0.174497572915279 0.175007630876661
"" 0.000468644099541893 0.000404275478020633 0.000340943676357675 0.000280949474623926 0.000226591924488706 0.000180166175181018 0.000143959961458051 0.000120099542769425 0.000108831223401828 0.000109114517178321 0.000119866911115207 0.000139994701142399 0.000168398575871309 0.000203974555864073 0.00024502654218328 0.000288593825117367 0.000331542172979926 0.000370721771713323 0.000402961997188755 0.000425063230497513 0.000433996719104435 0.00042831434328261 0.000407316809129532 0.000370326810975041 0.000316690997952673 0.000245781427879177 0.000157021829391146 5.13337263621794e-05 -6.81558530252202e-05 -0.000198046566149968 -0.00033483450015942 -0.000474931142401824 -0.000614697832003464 -0.000749142652802237 -0.000866636688296174 -0.000953549401788989 -0.000996290319027204 -0.000981297765716427 -0.000895041881435465 -0.000724243238471312 -0.000460296255897774 -9.91980432865636e-05 0.000362935311432333 0.000930094251016256 0.0016063663170035 0.00239589236351812 0.00330137176578871 0.00432084869201016 0.00545144515008367 0.00669031728076697 0.00803464088133699 0.009481561461952 0.0110270621695041 0.0126535859896906 0.0143343808572749 0.0160427263602131 0.017752150438132 0.0194363670769687 0.0210691029985416 0.0226204705410846 0.0240531322413459 0.0253291761186963 0.0264112623041612 0.0272626354291636 0.0278469869000109 0.0281327191986189 0.0281237096778081 0.0278404094945409 0.0273031299073831 0.0265318581120613 0.0255461180114772 0.024365048119907 0.0230213081514136 0.0215687275684001 0.0200639675816125 0.0185651116099372 0.0171314593627755 0.0158228707517261
"" 0.00153408816890854 0.00150035057548126 0.00146530372855141 0.00142821997169473 0.00138837599244573 0.00134505107262012 0.00129752445581 0.00124512890438272 0.00118790738455582 0.00112640317789348 0.00106119360943263 0.000992879733472674 0.000922081606422598 0.000849431742447337 0.000775857684440495 0.000702903600363625 0.000632186199608364 0.000565322070099072 0.000503929523043567 0.000449624336330556 0.000403642698253159 0.000364384481017777 0.000328932572701557 0.00029436521901488 0.000257775063949583 0.000216274532442162 0.000167003827274692 0.000107575502347745 3.62794517322351e-05 -4.85216300399882e-05 -0.000148438432231168 -0.000265056964363908 -0.000399948470597433 -0.000553811342005051 -0.000723029333578873 -0.000902652542744686 -0.00108771636349703 -0.00127323389797485 -0.00145419695445737 -0.00162566043254597 -0.00178440275576036 -0.0019289478516954 -0.00205792010971095 -0.00216996040069722 -0.00226372385111667 -0.00233788534249074 -0.00239205526445102 -0.00242879527315748 -0.00245123299065758 -0.00246243974513782 -0.00246542244993514 -0.00246313580701096 -0.0024584813613443 -0.00245393619711431 -0.00245161927016235 -0.00245352826736267 -0.00246154458428072 -0.00247747352272509 -0.00250312633252231 -0.00254046170961586 -0.0025916348383373 -0.00265880430114662 -0.00274400867092767 -0.00284912254268993 -0.00297588451043856 -0.0031271636787078 -0.00331499109887806 -0.00355540861614295 -0.00386377643674995 -0.00425448881539114 -0.00474086928872713 -0.00533504538492963 -0.0060392341010998 -0.00684194423065193 -0.00773064416390301 -0.00869315595879216 -0.00971829432146548 -0.0107968508144091
"" 0.362775565750007 0.368611041392772 0.372433404183699 0.374246280309576 0.374109677802334 0.37212177809688 0.368391789027415 0.363010726774078 0.356077107852854 0.34768910649888 0.337932189842789 0.326887247589329 0.314621500033482 0.301165323915421 0.286784505232654 0.272405508120232 0.25917859118 0.248382760191705 0.24128918972745 0.238908423258655 0.241529403193148 0.247711624748323 0.255215020730723 0.261838184819972 0.265691374764533 0.265381350651227 0.260105713436481 0.249674192118992 0.234525056245471 0.215603044935736 0.194127206261408 0.171374198027283 0.148513735565785 0.126507626845639 0.106061890825881 0.0876201318247935 0.0714015833566232 0.0574493419857022 0.0456784241914666 0.0359194827932909 0.0279562880976705 0.0215514352403188 0.0164661753223307 0.0124756512879771 0.00937754380189512 0.00699593393255751 0.00518192527800909 0.00381219498022817 0.00278636175205111 0.00202396848382369 0.00146144659093134 0.0010492297492907 0.000749120264139006 0.000531923280104764 0.000375614877712416 0.000263756282974707 0.00018415466262359 0.000127826263093407 8.81952480087368e-05 6.04788232097684e-05 4.12166638242799e-05 2.79152923797021e-05 1.87885276316394e-05 1.25658790094033e-05 8.35032795997166e-06 5.51308479732588e-06 3.61612602834425e-06 2.35618505475394e-06 1.52479723021767e-06 9.79769613970871e-07 6.24855863433487e-07 3.95408229179992e-07 2.49365114061326e-07 1.58510116873415e-07 1.02765026854806e-07 6.87671124471782e-08 4.80914188611508e-08 3.56323626627795e-08
"" 0.213608505742884 0.22190733832338 0.229827300635693 0.237193392548237 0.243836070509384 0.249592692241705 0.254309040079879 0.257845106332148 0.260125552541975 0.261126830813289 0.260843052547358 0.259283651618528 0.256470610342521 0.252436114114442 0.247426767136217 0.242107394487846 0.237141613059531 0.23313365949519 0.230627716259133 0.230105603263353 0.231946840431336 0.236191276730321 0.242707787281427 0.251321941703902 0.261810277044525 0.273894707007261 0.287236100493928 0.30130737167445 0.315357091555035 0.328609237707134 0.340299338189716 0.349700565227113 0.356153966670867 0.359110484668462 0.358210979708583 0.353295582054042 0.344393729634707 0.331712807622174 0.315617538406509 0.29660496556795 0.275329049460082 0.252543226026012 0.228983827039784 0.205326443809807 0.182157419330623 0.159957402316344 0.139099749543202 0.119856873261362 0.102391387244747 0.0867692985455628 0.0729790623449319 0.0609505540243514 0.0505726699935904 0.0417092740034217 0.0342093070095423 0.0279159113802393 0.0226747038767353 0.0183395100552668 0.0147759421192067 0.0118616931792093 0.00948710066799838 0.00755890560915795 0.00599862605052737 0.00474053291963028 0.00372984249846306 0.00292159812907335 0.00228132595818418 0.00177923591348297 0.00138863709716233 0.00108658945595513 0.000854010815784449 0.00067543518508353 0.000538708053652341 0.00043438467037401 0.000355034999003473 0.000294935744065885 0.000249805553372176 0.000216579540708787
"" 0.0259100374247476 0.0284201943768961 0.0316093834014927 0.0355321969720609 0.0402398682689043 0.0457791140555663 0.0521907734664021 0.059498464234379 0.0675961460887472 0.0762928588573596 0.0853975959680075 0.0947224492148322 0.104083809855093 0.113303238647917 0.122207493147596 0.130630570823311 0.138418565242833 0.14543141919381 0.151543667683079 0.156644560521907 0.160661615849991 0.16371412963387 0.165999419358229 0.167704218731704 0.169003557114306 0.170060065349443 0.171024722018152 0.172105810102255 0.173589567608281 0.175735264184279 0.178764832448551 0.18286014609747 0.188159736555448 0.194727706873995 0.202447753412216 0.211127705343614 0.220543238464286 0.23043886476088 0.240530603289683 0.250505720307111 0.259928692021097 0.268280082581197 0.275089078947802 0.279951184958039 0.282539739711473 0.282615764887068 0.280034473981399 0.274753991122173 0.266844956289521 0.25648149814653 0.243926099049189 0.229511568491127 0.213625653963747 0.1967363963425 0.179333166571592 0.161861756276377 0.144709138938186 0.128195399437828 0.112571200857597 0.0980278180494625 0.0847025783244149 0.0726635121152468 0.0619206677296444 0.0524401859194326 0.0441569431613761 0.0369904139804943 0.0308780889287529 0.0257403504955718 0.0214736645282201 0.0179655915171192 0.0151053124284896 0.0127901461793106 0.010925945694117 0.00942912222285409 0.00823159025460925 0.00727902622831528 0.00652899143132899 0.00594946746939495
"" -0.00474781779309208 -0.0032583191848104 -0.00165122769803322 0.000114475524428115 0.0020797795951491 0.00428542528068176 0.00677162327765685 0.00957749406152786 0.0127381649845174 0.0162852765296809 0.0202487398351153 0.024656731235867 0.0295355495892591 0.034909265481583 0.0407802107046218 0.0471073140928374 0.0538420187494698 0.060933441464629 0.0683282834636947 0.0759707614970117 0.0838004667121656 0.0917391508626883 0.0997019820495039 0.107606296299765 0.115372328330886 0.122923738825653 0.130188491699792 0.13712296568236 0.143721207254197 0.149980934013266 0.155900628457111 0.16147939710576 0.166716780956087 0.171627710240389 0.176299366241239 0.180833531520135 0.18532215347359 0.189846817303711 0.194478101184708 0.199276081509321 0.204314784387073 0.209675079809804 0.215414731285345 0.221566531358667 0.228137678550093 0.235109296453296 0.242416498807107 0.249906406855265 0.257393571814614 0.264675539282347 0.271536239905163 0.277750641551828 0.283083021084468 0.287211375380076 0.289791492046249 0.290539946976892 0.289242699841674 0.285760625246605 0.280033169007322 0.272102810447792 0.262136975420743 0.250370389661969 0.237083217106589 0.222585575738771 0.207202660555255 0.191283391972578 0.175320162298188 0.159791884591782 0.145063289693613 0.131389537696277 0.11892966189001 0.107763914569085 0.097890299372822 0.0892415587155034 0.0817368172871423 0.0752923930958014 0.0698280513026836 0.0652721709121613
"" -0.00590328046293387 -0.00512175494604611 -0.00435135328356651 -0.00358438287241997 -0.00281287961354876 -0.00202864617954768 -0.00122330854134822 -0.000387760807661619 0.000494934067582775 0.00144686285503542 0.00249000072108013 0.00364609573809571 0.00493662584569898 0.00638275638630531 0.00801003947866169 0.00985378597634562 0.0119501895757013 0.01433499975665 0.0170434019948315 0.0201098008730005 0.0235651522724181 0.0274209529877312 0.0316788871251755 0.036339054975536 0.0413998700035495 0.0468578841283029 0.0527073185776405 0.0589264450338811 0.0654718140310129 0.072297029160723 0.0793544937169466 0.0865955995446643 0.0939709346990217 0.101428132242332 0.108903012557952 0.116328603848368 0.123639192310746 0.130770643741034 0.137660732800564 0.144250932954236 0.150518174067609 0.156473227600957 0.162128085738909 0.167494344010945 0.17258292765092 0.1774037404551 0.181990038571106 0.186449718354795 0.19089502599458 0.195425209755714 0.200125943403505 0.205068646400924 0.210312564711085 0.215934548406169 0.222009732504419 0.228584392135279 0.235674819074874 0.243266838058734 0.251315536693249 0.259723110864631 0.268322691880317 0.276933555812026 0.285370996415398 0.293449233320096 0.300984704019111 0.307784709982664 0.313576958623061 0.318145813099336 0.321392850897344 0.323318436349822 0.324001208719903 0.3235778584612 0.322202394585866 0.320014078401702 0.317154145256993 0.31376217402558 0.309972166165928 0.305910544325324
"" -0.00200824454646364 -0.00171686763445422 -0.00144384555012506 -0.00119055340269347 -0.000958439873168238 -0.000749021767024183 -0.000563877374734345 -0.00040422781467736 -0.000266196890434112 -0.000142377954427675 -2.52097259464956e-05 9.29591589848844e-05 0.000219854461660507 0.000363262644583473 0.000534270503383671 0.000750965393824521 0.00103234059837087 0.00139739276119072 0.00186509200676283 0.00245433072862566 0.00318352005442307 0.00406831577219574 0.00512300793024445 0.00636174574777021 0.00779857659519628 0.00944745445982609 0.0113222810739708 0.0134395946894911 0.0158196145384648 0.0184822903514803 0.0214468096071116 0.0247313896071444 0.028353038590668 0.0323258379868249 0.0366550595622966 0.0413422712681921 0.0463875841116729 0.0517895689188838 0.0575450914770509 0.0636486069013242 0.0700816347934532 0.0768129703855252 0.0838092404313847 0.091035518854902 0.0984555058423531 0.106031747274286 0.113726260005152 0.121501924401501 0.129322147866438 0.137150718453417 0.144951896856469 0.152690599229869 0.16033697338537 0.16791669266973 0.175492419635602 0.183125876551231 0.19087671987156 0.198802241441213 0.206957221246071 0.21540483004108 0.224230205826827 0.23352103223587 0.243365389701655 0.2538527596973 0.265075172888414 0.277103916568593 0.289826343881873 0.303057989713441 0.316633651307732 0.330405693562786 0.344241801876566 0.358022613642309 0.371622447355755 0.384889539102758 0.397660995926616 0.409764590854468 0.421019315093655 0.431236461005087
"" 0.000964678483192649 0.000950456154865109 0.000910249732967994 0.0008449478017028 0.000755633369014241 0.000643584599291647 0.000510264792323578 0.000357556196993458 0.000190630374962419 1.67926359564974e-05 -0.000156717908012527 -0.000322791988359161 -0.000474437634001845 -0.000604746764540087 -0.000708761555406057 -0.000785605912814735 -0.000834901666677823 -0.000856288087596746 -0.000849453147744594 -0.000814146975205154 -0.000750037466624998 -0.000655720093959422 -0.000529192310539939 -0.000368350315894939 -0.000171039380842675 6.48786596801898e-05 0.000341493288874839 0.000663472924681274 0.00103936332397164 0.00147805088871605 0.00198856312625839 0.00258013830228249 0.00326224966885308 0.00404734975219395 0.00496165325722692 0.00603544392111577 0.0072987352439835 0.00878117269998396 0.0105119337230386 0.0125194641535595 0.0148278659027687 0.0174569403640293 0.0204257492926738 0.0237527195454623 0.027455531587447 0.0315509556733484 0.0360482277344573 0.0409348390683761 0.0461937265826123 0.0518076583303809 0.0577592254380304 0.0640307040223831 0.0706016391272516 0.0774235457559419 0.0844298854039046 0.0915556491718928 0.0987381695381841 0.105917438987737 0.113036282947739 0.120031251114807 0.126823153481112 0.133335718964135 0.139497630290448 0.145241576179171 0.15050310556796 0.15522347504188 0.159375892662887 0.162945474933595 0.165913861396441 0.168259621543634 0.169958664370696 0.170986002127197 0.171389876037687 0.171328064818583 0.170966890221416 0.170472905856741 0.170013018659087 0.169754115022057
"" 0.00141551875930013 0.00133768619943936 0.0012634837506928 0.00119210963189675 0.00112267961968227 0.00105422651862502 0.000985701282789631 0.000915837713539869 0.00084160974126779 0.000758925088300277 0.000663840045159458 0.00055257369612538 0.000421454261736454 0.000266838452260831 8.76661027124359e-05 -0.000111533838560995 -0.000325495224147432 -0.000548826221593857 -0.000775948423202832 -0.00100109516147084 -0.00121879065679703 -0.00142676571880884 -0.00162429317905055 -0.00181065278074738 -0.00198507215719818 -0.00214670304417852 -0.00229460660448128 -0.00242688200800173 -0.00254030163963803 -0.00263154017859979 -0.00269726048929664 -0.00273410930733214 -0.00273872864434144 -0.00270734288997709 -0.00263411161032484 -0.0025127587642082 -0.00233724363367549 -0.00210170648402175 -0.00180038312736192 -0.00142763430954651 -0.000980924246102299 -0.000460685070840794 0.000132738710934832 0.000799086033553276 0.00153803359488169 0.00234905067601598 0.00323261039395728 0.00419328854939172 0.00523657307401115 0.00636814026517663 0.00759393322415758 0.00892017228795172 0.0103524451719927 0.0118856029311465 0.0135071120871111 0.015204418297397 0.0169650573273208 0.0187765697823927 0.0206262867625645 0.0224859141398448 0.0242939259755295 0.025984853647587 0.0274938164722765 0.0287565886985566 0.0297095456486757 0.0302970489877566 0.0305228166616703 0.0304185281363007 0.0300162424695191 0.0293483528943508 0.0284476120934571 0.0273472383188197 0.0260903801714227 0.024734943173437 0.0233408397657303 0.0219692017592066 0.0206825164084343 0.0195445148040752
"" 0.00157288911820763 0.00144442509135451 0.00132039195028605 0.00120059186088817 0.00108466013632319 0.000972037576439932 0.000861950969170411 0.000753302851864424 0.000643498135293463 0.00052885134716768 0.000405516409934248 0.000269627555794516 0.000117438445116913 -5.45154117342905e-05 -0.000247050561725248 -0.000455918802414468 -0.000676290957210002 -0.000903606511667154 -0.00113370417088643 -0.00136285051300783 -0.00158781394167778 -0.0018065793910077 -0.00201751782478998 -0.0022188767625278 -0.00240880977776331 -0.00258540657713663 -0.0027467120742905 -0.00289026821040816 -0.00301288275009359 -0.00311127403676031 -0.0031821424911968 -0.00322220196416229 -0.00322822550233859 -0.00319835148562791 -0.00313692476630323 -0.0030499287904634 -0.00294296506635372 -0.00282125061939142 -0.00268969159642418 -0.00255298292630435 -0.00241486218441334 -0.00227839617453651 -0.00214695808825272 -0.00202415296466557 -0.00191370622696169 -0.0018193579086076 -0.00174352666751476 -0.00168445993349198 -0.00163940714667937 -0.00160545044526061 -0.00157955515961733 -0.00155864882704637 -0.00153991007223436 -0.00152304795076774 -0.00150962664285159 -0.00150139722020742 -0.00150018437172106 -0.00150784746484084 -0.0015262869828167 -0.00155749084294693 -0.00160343648243438 -0.00166589997014771 -0.00174640118385277 -0.001846208296995 -0.00196639364300144 -0.00210640459233497 -0.0022535648752503 -0.00238903540245472 -0.00249316777497371 -0.00254557516478099 -0.00252547516302853 -0.00241253791687046 -0.00219820969553419 -0.0018915613621473 -0.00150522099789607 -0.00105426665930303 -0.000556390656177019 -3.20730684319481e-05
