"grad.rhs_dm.1" "grad.rhs_dm.2" "grad.rhs_dm.3" "grad.rhs_dm.4" "grad.rhs_dm.5" "grad.rhs_dm.6" "grad.rhs_dm.7" "grad.rhs_dm.8" "grad.rhs_dm.9" "grad.rhs_dm.10" "grad.rhs_dm.11" "grad.rhs_dm.12" "grad.rhs_dm.13" "grad.rhs_dm.14" "grad.rhs_dm.15" "grad.rhs_dm.16" "grad.rhs_dm.17" "grad.rhs_dm.18" "grad.rhs_dm.19" "grad.rhs_dm.20" "grad.rhs_dm.21" "grad.rhs_dm.22" "grad.rhs_dm.23" "grad.rhs_dm.24" "grad.rhs_dm.25" "grad.rhs_dm.26" "grad.rhs_dm.27" "grad.rhs_dm.28" "grad.rhs_dm.29" "grad.rhs_dm.30" "grad.rhs_dm.31" "grad.rhs_dm.32" "grad.rhs_dm.33" "grad.rhs_dm.34" "grad.rhs_dm.35" "grad.rhs_dm.36" "grad.rhs_dm.37" "grad.rhs_dm.38" "grad.rhs_dm.39" "grad.rhs_dm.40" "grad.rhs_dm.41" "grad.rhs_dm.42" "grad.rhs_dm.43" "grad.rhs_dm.44" "grad.rhs_dm.45" "grad.rhs_dm.46" "grad.rhs_dm.47" "grad.rhs_dm.48" "grad.rhs_dm.49" "grad.rhs_dm.50" "grad.rhs_dm.51" "grad.rhs_dm.52" "grad.rhs_dm.53" "grad.rhs_dm.54" "grad.rhs_dm.55" "grad.rhs_dm.56" "grad.rhs_dm.57" "grad.rhs_dm.58" "grad.rhs_dm.59" "grad.rhs_dm.60" "grad.rhs_dm.61" "grad.rhs_dm.62" "grad.rhs_dm.63" "grad.rhs_dm.64" "grad.rhs_dm.65" "grad.rhs_dm.66" "grad.rhs_dm.67" "grad.rhs_dm.68" "grad.rhs_dm.69" "grad.rhs_dm.70" "grad.rhs_dm.71" "grad.rhs_dm.72" "grad.rhs_dm.73" "grad.rhs_dm.74" "grad.rhs_dm.75" "grad.rhs_dm.76" "grad.rhs_dm.77" "grad.rhs_dm.78"
"" -0.143107762732803 -0.613878823801949 -0.989568894302731 -1.35079151834215 -1.69514655389312 -2.0195477848536 -2.31068708307145 -2.4563805012077 -2.49956373766177 -2.52121488380326 -2.52190158154334 -2.50066788620685 -2.45625449376051 -2.32147576289877 -2.03223506251493 -1.72700385148085 -1.42784619305781 -1.13731979210547 -0.857539983278316 -0.596241957650625 -0.392460222855367 -0.21591325646524 -0.0448929887969143 0.119740376039724 0.277211941584022 0.426393094274637 0.542004916197654 0.618834995781 0.69550430158021 0.774128025384716 0.853765372693652 0.933554908164731 1.00838062474826 1.06265190847174 1.11425868025708 1.16892680061829 1.22518218027837 1.28167980403169 1.33717444772809 1.39056305772773 1.44034448847802 1.48489099973116 1.52301438483084 1.55379723842874 1.57654469925034 1.59226204715322 1.60279908854981 1.60236674973628 1.59009183709421 1.5666001768217 1.53272687513796 1.49088415745515 1.45609102699291 1.41512649103242 1.35659660574154 1.28460521202547 1.20317699617241 1.1158499382268 1.02236821508125 0.924198230542583 0.831692979981049 0.745893790120659 0.666614811333511 0.593662570565017 0.529184710854428 0.484644973632843 0.440807284217641 0.391495350273527 0.341127357396768 0.292772879891413 0.248442134059293 0.213791956726161 0.187929523393164 0.163395508062954 0.141911266604428 0.125092697184684 0.114138115133561 0.0657024880359162
"" -0.174764004116979 -0.554997881052962 -0.820631583886846 -1.07892100257444 -1.32871901907055 -1.56857757334806 -1.79175511095156 -1.93955522460828 -2.03307348224567 -2.11377551772189 -2.18149055158952 -2.23520614751089 -2.27363488618479 -2.25011232756796 -2.1174323645507 -1.96685184149235 -1.81227695514425 -1.65466131205802 -1.4948800846887 -1.33395029291132 -1.17404636634812 -1.01508230795269 -0.857209346060782 -0.701251538248189 -0.547924006016301 -0.397942157773589 -0.256764001219587 -0.126381003767192 -2.58436712961796e-05 0.122334346320319 0.240259720360311 0.353424828494368 0.456522324223617 0.531154677042281 0.597897925165533 0.664534392280604 0.730571026835899 0.795601845865317 0.858597344777766 0.904996208500315 0.938078886414072 0.973719324240425 1.01177366966682 1.05149011474531 1.0921939963556 1.12654625546064 1.14177938228111 1.15856148859407 1.18032146195109 1.20566569831249 1.23331040120853 1.26351332159877 1.31039668106007 1.36078274939356 1.39966302918674 1.42690263253138 1.44287208735087 1.44813237243251 1.44724888235961 1.4429777480522 1.42617487856882 1.39713916770711 1.35764868089084 1.30950075257003 1.26697827216338 1.30060569377246 1.32242771815899 1.2927809303884 1.22801734452558 1.14217939144982 1.0465876003927 0.953861323762123 0.870183966101479 0.793769804548409 0.728944045775686 0.67977383588708 0.650131154308578 0.38165093805947
"" -0.124941879356353 -0.402587212311871 -0.598619970723161 -0.790614491739066 -0.978037319318657 -1.16020852596996 -1.33443519742625 -1.47849520045458 -1.5997471150286 -1.71327154714863 -1.81861538790635 -1.91495778729794 -2.00119310431023 -2.03717578103422 -1.98084121702484 -1.90859424748856 -1.83169224424475 -1.75042208902299 -1.665046168494 -1.57495377153028 -1.47491512587202 -1.36937084420515 -1.26196643954333 -1.15318870830869 -1.04345193839892 -0.933198130976769 -0.826525055110843 -0.725072838188727 -0.623748087249867 -0.522489166398787 -0.421629607344956 -0.321450212228545 -0.223177156330394 -0.130770115447711 -0.040858274387354 0.0477252448021893 0.1346732250886 0.219768001056251 0.302588045571909 0.37718925230531 0.44433482530667 0.510106776970129 0.574441697901616 0.637104151279604 0.697945283169261 0.751880686720173 0.789037690822452 0.824135086448597 0.860187320757591 0.896793411712558 0.933657413942506 0.970990757517026 1.01327510821101 1.05689263172798 1.09710672602833 1.13354701220829 1.16609728583945 1.19486265873748 1.23690115242223 1.30532738198511 1.36086779772463 1.39938959688395 1.42246022145766 1.43178310561312 1.45206762193434 1.62304409001905 1.80654181548436 1.91979192781948 1.9769983019341 1.99243235950696 1.97897265075617 1.92826234189505 1.84633259383363 1.7730132756882 1.71620805676621 1.68128567689996 1.67421096262658 0.996243985429424
"" -0.0933484322836151 -0.30881231223513 -0.465062566001306 -0.618781561052733 -0.769688316747969 -0.917421962869945 -1.06052949059699 -1.18694626500902 -1.30053856078348 -1.40937837082124 -1.51313733607385 -1.61127761352595 -1.70304507923907 -1.75807277551998 -1.74388983514835 -1.71762566423823 -1.68756808773007 -1.6537450314746 -1.61617438890668 -1.57319094438811 -1.51391634712769 -1.4461022080037 -1.37607312700242 -1.30408782769912 -1.23034388030162 -1.15502597834875 -1.0789224899836 -1.0025070675503 -0.925167123514049 -0.847068254438618 -0.768406658528105 -0.689339898677563 -0.610529575087191 -0.534184213311346 -0.458632547929311 -0.383319315046439 -0.308458376232686 -0.234201444265043 -0.160689202704445 -0.088908288613649 -0.0189870883154231 0.0497573945134715 0.117172186836443 0.183142616281926 0.247622174492079 0.315256281837963 0.395236883187994 0.473556923810051 0.546791314814778 0.614914100572358 0.67802142696022 0.739074404859008 0.829195230538746 0.931921004688314 1.0217819155599 1.09883064405327 1.16380006783123 1.21772610460908 1.29156366304622 1.41371359693871 1.52024969795556 1.60415019692223 1.66787818929373 1.7140553711228 1.76020344267569 1.90365123696189 2.0694603281497 2.20501846324471 2.31671867934016 2.41157953395245 2.49499209327533 2.48261580177409 2.34689268782502 2.22431745611685 2.12527090160287 2.04963319994994 1.99836822392271 1.15172269979181
"" -0.0726816190514453 -0.243998628324696 -0.368699469065754 -0.49174577358543 -0.612978728780073 -0.73219377891851 -0.849108109433235 -0.963054564195494 -1.07390704537511 -1.18165379734993 -1.28595591766168 -1.3864270047131 -1.4824871890849 -1.54762942109278 -1.55315370165908 -1.54866805330826 -1.54133478313305 -1.53110801888599 -1.51792670824035 -1.49911685591029 -1.45759633246807 -1.40497402895498 -1.35079889106929 -1.29527694601943 -1.23853261039912 -1.18055833307712 -1.11642941709562 -1.04438402160063 -0.97178471720277 -0.899422869006641 -0.827452996355536 -0.755990845806854 -0.685903111249472 -0.620291455872924 -0.556476300705841 -0.49341099672489 -0.431218884769915 -0.369969231050539 -0.309455251676249 -0.244801270424456 -0.176692013819792 -0.11057345316339 -0.0468012048010431 0.0145828502586684 0.0736103220253739 0.138630223986059 0.226792326438409 0.314471736098876 0.395950992669506 0.471314298197537 0.540759114143303 0.608400393358387 0.717982179974663 0.849305763406583 0.967943126494035 1.07381945917098 1.16774855647205 1.25086074895976 1.35160429247763 1.49852464278832 1.63601015429641 1.75751908967157 1.86501864915322 1.9607548664663 2.04746692854741 2.12924411779695 2.2062872163396 2.27918366993464 2.3500129039102 2.42125070559893 2.49348688974685 2.45481214394435 2.2574638190723 2.06391324205823 1.88648033840233 1.72463453209957 1.57910574444245 0.873835122914383
"" -0.0240893347521615 -0.141463905588442 -0.242405555312572 -0.34219612338067 -0.440752666074445 -0.537964199166972 -0.634525944524036 -0.739793817249936 -0.850105733295285 -0.958284336865547 -1.06395149050271 -1.16682875705563 -1.2664708285036 -1.3400284258232 -1.36256407540286 -1.37672719544866 -1.38865354899742 -1.39826272476421 -1.40545805949089 -1.40630041594967 -1.37551545462262 -1.32982420049857 -1.28308974710903 -1.23550587127814 -1.1871701727489 -1.13796981314289 -1.07873384556356 -1.00591269960706 -0.932743394557084 -0.860480637501535 -0.789248937973988 -0.719136505299422 -0.648673317571486 -0.57210480607952 -0.495201427903646 -0.420523816495361 -0.348183710664074 -0.278238000220933 -0.21064172799212 -0.144255810030259 -0.0792523395835274 -0.0169282243284505 0.0426192903788999 0.0994085129144101 0.153516764241951 0.214307267665313 0.301441763130396 0.38925414118712 0.471502633319116 0.548320126153132 0.61993890770285 0.68837958845646 0.773514126988896 0.867122446058947 0.954125439469429 1.03456026408383 1.10891689521629 1.17787100479449 1.25192468242555 1.34195858944311 1.42857599755052 1.50945688561382 1.58540757850864 1.65746181093392 1.72848466182129 1.81037420329316 1.89588101230404 1.97933113491301 2.06172294699058 2.14455996631693 2.22792292896984 2.21814237672737 2.07271528947885 1.92564362894355 1.78806527846557 1.66039837163724 1.54401320817878 0.865306134773295
"" 0.0303723979036761 -0.0339782083671478 -0.111198891140084 -0.18759221955128 -0.26312131696433 -0.337733168756075 -0.412791516641647 -0.504580987485287 -0.607047623516246 -0.708098160275549 -0.807348936480121 -0.90462001579686 -0.999598364977489 -1.07415318119801 -1.10838916851819 -1.13611368030914 -1.16218007630701 -1.18650448712277 -1.20898818145704 -1.22501128669293 -1.20474257728553 -1.16762345417835 -1.12985862417706 -1.0916110633434 -1.0529380617249 -1.01371088982482 -0.965734547117388 -0.905740661055564 -0.845423873167862 -0.785875848208558 -0.727185001813402 -0.669406780914727 -0.610489326326667 -0.542479325793192 -0.473006833774193 -0.405425653992312 -0.33980269007295 -0.276156439005171 -0.21399207165558 -0.14308992058514 -0.064120459494817 0.0122271667550937 0.0854300485086417 0.155501840010754 0.222514920390609 0.291214257618751 0.371610205776645 0.451058428887576 0.526490943868486 0.598040846322442 0.665922480198283 0.730954182929085 0.799530397644703 0.869161656997897 0.935155300099305 0.997613391201603 1.05687472255079 1.11341928558023 1.16965364129013 1.22780431587269 1.28409724729481 1.33813424481421 1.39029703833 1.44118672586243 1.49404172476241 1.56579456917526 1.64528663461008 1.72336254439773 1.80050540555741 1.87773232869153 1.95483415659375 1.94676024191011 1.81396588657528 1.67737845420593 1.54789330378464 1.42700815278842 1.31734432558627 0.742270507254972
"" -1.60774393068722 -3.62617261352745 -4.38185757222943 -5.03485162575926 -5.55817123718135 -5.92208534031576 -6.05172759297835 -5.43916053258975 -4.37799063511489 -3.3094725801876 -2.27081797582805 -1.28385310885974 -0.364168374335014 0.395649067810576 0.933308429835402 1.4341039935518 1.90980761147959 2.34974194916832 2.7461105308321 3.09654249472171 3.41377317262168 3.66461170897625 3.83164118677959 3.9175693799506 3.9285108143126 3.87284484899519 3.77033425628847 3.62426820050844 3.4232046311216 3.18044691989915 2.91063322135052 2.62691552872931 2.34169784745645 2.0664252533539 1.79960903247665 1.54608348773522 1.31155599747983 1.09958176902706 0.911757369356244 0.747187656598704 0.606137329929121 0.487956209345512 0.389836158280593 0.309092886450427 0.243237219030867 0.190072041568884 0.147559265748342 0.113545559335177 0.0865805651034351 0.0654444193014674 0.0490561240825484 0.036476043628355 0.0268901256567633 0.019679457395823 0.0143135804862346 0.0103455196910922 0.00743010374581668 0.00530215358198437 0.00376133175005341 0.00265205275827936 0.00185393022294708 0.00128493653438553 0.0008833727212508 0.000602676432625253 0.000408080084340747 0.000273817238061957 0.000182866565282757 0.000121776891397553 8.07866364689631e-05 5.33394999381231e-05 3.50267578357133e-05 2.31910798604295e-05 1.52499305306732e-05 9.5794341459324e-06 5.83414789431677e-06 3.50510383475467e-06 2.11633757507775e-06 1.08328456910005e-06
"" -0.158795199567877 -0.824978674197668 -1.25329607611784 -1.65155524053911 -2.01552926132305 -2.34001362146804 -2.60635418283484 -2.66755880878543 -2.58778258504361 -2.47809553873366 -2.34122793136434 -2.17785106947635 -1.98847533509342 -1.72636337080301 -1.35202742648944 -0.97279916689373 -0.607250003407029 -0.258987449082089 0.0691756688892101 0.367419719601387 0.587785498945037 0.77319194525765 0.951574062690157 1.12106768621697 1.28007755628013 1.42677288091813 1.53480545892083 1.60219149440277 1.6699679274024 1.73825976979698 1.80415864161685 1.86507178488329 1.92546663454528 2.00360232038712 2.0626549613352 2.09148867581694 2.09243301778787 2.06830858638905 2.02240788233683 1.96156744769879 1.88594639343315 1.79367148589303 1.6886032605694 1.57467796694129 1.45549505809408 1.3346938563593 1.21535248764257 1.09756996932146 0.983089746403587 0.873714177503313 0.770806774550378 0.675381007611915 0.588682440587061 0.509845948299226 0.438224938060426 0.373962680005859 0.316979909004489 0.26699401309382 0.223128506278891 0.184860634178127 0.15274607469751 0.125939457031604 0.103587549679698 0.0849795712379839 0.0696351807307868 0.0575445132981114 0.0472274601171619 0.0381996192641915 0.0305172447977531 0.0241291979802776 0.0189264513718894 0.0151062866980485 0.0122637594168365 0.00970130372015916 0.00755891758763266 0.00590294644426517 0.00473001111819709 0.00266076617735655
"" -0.0193196192820822 -0.396175175931622 -0.68954773134308 -0.969934726188531 -1.23590278855729 -1.48558024486031 -1.71253051043588 -1.86731629993494 -1.96807225812628 -2.04927242075041 -2.11028236490235 -2.14974972831475 -2.16600844307097 -2.1019289082245 -1.90270650296549 -1.68377779245119 -1.46308007494006 -1.24234370550307 -1.02309810976261 -0.806240999360823 -0.590297456964046 -0.379239798778407 -0.176288643440665 0.0173610525986879 0.200819660861723 0.372753788818149 0.499951840871246 0.575672424989239 0.651161282381346 0.729513352431146 0.80976214182884 0.891020821459392 0.968573852214826 1.02821769403189 1.08577172329197 1.14617821889973 1.20795184367201 1.26974794129033 1.33039235686366 1.39011042515695 1.44666531273246 1.49665104890564 1.53890443231732 1.57265234996481 1.59736705028147 1.61596696529518 1.63304256999671 1.636665415809 1.62524141036924 1.60010604507676 1.56278467472025 1.51562595588718 1.4673746841713 1.412062312035 1.34465905336847 1.26815645750614 1.1854834398585 1.09924898560705 1.01055487529484 0.920779585719258 0.834168099792354 0.751748949356499 0.674042242144656 0.601435196460292 0.536606322246465 0.491702988737136 0.447064613805111 0.396547268009694 0.344902156780681 0.295414817860985 0.250152423476925 0.212251162072414 0.181481665968754 0.154414056584288 0.131635416667894 0.113644215042128 0.100759281789096 0.0588942953514408
"" -0.0728510668034236 -0.3720642801364 -0.578675919349831 -0.77866703733823 -0.971356881986126 -1.15587549201611 -1.33025032951522 -1.48284333722613 -1.6169464722609 -1.73950558993907 -1.84957660272026 -1.94594438945095 -2.02706892596221 -2.05188392592628 -1.97875042918678 -1.88651698203032 -1.78694111382594 -1.68055568840859 -1.56785821222469 -1.44481542506573 -1.2832553232087 -1.106074617295 -0.931035747509544 -0.759138229176593 -0.591151338259881 -0.427966197267913 -0.282017857094381 -0.157221374159031 -0.0362655889359537 0.0816850600099727 0.196139998459907 0.30672977948082 0.408822701369625 0.486553308399284 0.557541807092882 0.62841107157926 0.698671592163294 0.767906538671149 0.835080512360565 0.885935272026113 0.923617964691524 0.963593297500945 1.00569988813341 1.04918326709346 1.09336446549608 1.13278422334104 1.15798185216762 1.18344230688677 1.21139999131036 1.24070712245194 1.27034534214481 1.29994529982672 1.33442253555269 1.36799598652491 1.39427808149031 1.41280836530929 1.42347142850035 1.42639399841727 1.43327790526979 1.45060167031765 1.44993587191711 1.43031364355939 1.394865801074 1.34666003704772 1.29985588929724 1.31904954118364 1.32633410115733 1.28701248649466 1.21648016930612 1.1278392236801 1.03132503513955 0.926765529700554 0.819638128639814 0.726448337666792 0.64869949541537 0.586663692121809 0.540799187630097 0.323525013318284
"" -0.0401797584470327 -0.252447324855598 -0.40908140910294 -0.562166772205636 -0.711369867403119 -0.856251529553982 -0.996704115154452 -1.13700261900479 -1.27462513182802 -1.40531178853211 -1.52829032513531 -1.64277383212622 -1.74773999945805 -1.81490855425824 -1.81463495104253 -1.79991443706754 -1.7783351544283 -1.7498397975875 -1.71436183209718 -1.66651237570739 -1.57190431785994 -1.45562389217445 -1.33766797523545 -1.21864009626424 -1.09897993478269 -0.979173785717476 -0.864410655403435 -0.756778472060103 -0.649730612274758 -0.543144130661645 -0.437394909163588 -0.332784419648871 -0.230166621221538 -0.132118627276127 -0.0367394225574804 0.0565595949504129 0.147513715500568 0.235959995695358 0.321213257968421 0.390509423566483 0.445949579073811 0.501321030720427 0.556825480493266 0.612145091069785 0.667042204482248 0.71902210626368 0.763274313033762 0.806266942836941 0.849195254819698 0.891757116968142 0.933748563547452 0.975214420605728 1.01796199155091 1.06006109370239 1.0991026397556 1.13470482436307 1.16671280650271 1.1952443539068 1.24385080626381 1.33061722317247 1.40126987785815 1.45021858285273 1.47971334866992 1.49214324275787 1.51058020302292 1.66160294605187 1.82176659805123 1.91736686262726 1.96187403839355 1.96874900440705 1.94957951781037 1.8703426514156 1.7307490629354 1.60704499411422 1.50524502218008 1.42581501718445 1.36987344506842 0.819523450458193
"" -0.0340768189104768 -0.196518164774471 -0.311173690079068 -0.423642682834313 -0.533768024482396 -0.641345533262816 -0.747347639027152 -0.865399578996674 -0.989966370220744 -1.11044207442107 -1.22620767444661 -1.33677403980115 -1.44148543870338 -1.52219759271181 -1.55959833412964 -1.58723278086099 -1.60975836519944 -1.62691066211265 -1.63837753919534 -1.63815345997113 -1.58910841358026 -1.51692236949233 -1.44246133107613 -1.36613544662048 -1.28815965154801 -1.20861975683932 -1.12501966648167 -1.03661927099666 -0.947516320002945 -0.858365218069058 -0.769444365447693 -0.680971546895208 -0.59462875357826 -0.516326476777931 -0.440657004565678 -0.365457152483067 -0.290862349454414 -0.21692307178447 -0.143828222772836 -0.0760429146132778 -0.0134329392378952 0.0483278130444038 0.109200060098579 0.16911339578194 0.228142354697442 0.2923113287706 0.373311526600459 0.453444055334025 0.528328357339732 0.597902377358866 0.662286668322392 0.724576829195811 0.816668248680633 0.921691884910167 1.0135439385943 1.09228237094805 1.15871399373686 1.21400089986151 1.29118290782791 1.4203883005507 1.53328186875798 1.62230638867978 1.69011118566172 1.73958453617417 1.78661633098053 1.91620807080927 2.06323355902301 2.18221425670228 2.27922007581952 2.36104348947381 2.43268621510292 2.39591458007518 2.21773951813908 2.05382576876426 1.91462897415871 1.7984607194675 1.70475000910221 0.982823901703328
"" -0.023378264170589 -0.153184085564753 -0.244120559087524 -0.333513343261936 -0.421247433859097 -0.507181234850434 -0.592040788561358 -0.685874413707146 -0.784954491706398 -0.881774760914162 -0.976012235006397 -1.06737124919681 -1.15539966389724 -1.23158223330631 -1.28674373061195 -1.3360163036047 -1.38152653972336 -1.42311691450537 -1.46055819888519 -1.48802626648322 -1.46897200567767 -1.42774040022273 -1.38437572254351 -1.33910632458514 -1.29201365868576 -1.24294460041737 -1.18228836621551 -1.10649921720559 -1.02958408401535 -0.952920826828552 -0.876693853794518 -0.801043442696045 -0.727100544099968 -0.658944971326717 -0.593057759822878 -0.528000532909356 -0.463866281792606 -0.400684217887842 -0.338061415849921 -0.268134145603989 -0.19201795697839 -0.118414730717328 -0.0478120913250985 0.0198029934246462 0.0845537291039382 0.15534081951111 0.250216642679797 0.344141344513852 0.431010711358147 0.510920479751218 0.584159728960579 0.654798463256067 0.764409130317261 0.893808976291921 1.01033433801318 1.11394407875888 1.20551150978567 1.28622644363062 1.37559706680695 1.49304375595023 1.60156405835261 1.69701503321318 1.78103298178518 1.85551769738246 1.9269229357714 2.02561368865111 2.13172286542257 2.2305239657942 2.32468671683282 2.41760702633534 2.51087036681371 2.48609323582126 2.29244286095503 2.10279382018718 1.9299725124461 1.77315170791539 1.63288490639726 0.920725765704596
"" 0.0338941245489356 -0.0413191110445853 -0.115006141700388 -0.187893149948065 -0.259903193569141 -0.330920850396173 -0.402130269260697 -0.488589508605383 -0.584459863360788 -0.678443562590995 -0.770225633101256 -0.859670083748075 -0.946554195173506 -1.02227494060138 -1.07743884488548 -1.12785803958008 -1.17570912135791 -1.22083595311916 -1.26306374980004 -1.29763395081783 -1.29432397875296 -1.27297532213456 -1.24999936493025 -1.22550435904205 -1.19949160870849 -1.17160255211252 -1.12510787714593 -1.05342407478828 -0.980331682355045 -0.90797224485996 -0.836474411518868 -0.765930442173064 -0.695607169914082 -0.622607883817168 -0.550132604069225 -0.479625093597295 -0.411202677055887 -0.344919482000226 -0.280420487674033 -0.210093500932402 -0.134648537956705 -0.0621678929182488 0.00701302727648504 0.073000969982401 0.135981223870975 0.206802932190929 0.307933689172039 0.409576456301259 0.504410542980983 0.592543447493437 0.674276775627359 0.751439076108617 0.840200051153882 0.934280910605866 1.02173001553505 1.10264946254187 1.17754811881461 1.24710954614703 1.31735951222938 1.39426271688201 1.46731389526339 1.53545336698213 1.59944237167804 1.66027591422091 1.71996581811117 1.78477927504201 1.85079250930178 1.91524045597173 1.97915325114841 2.04418536587186 2.11050941593907 2.07489662335555 1.89010774185879 1.70347832639324 1.52694428452516 1.36056977780872 1.20539270304193 0.670141272575057
"" 0.0718056405854555 0.0363729295446319 -0.0136747095442811 -0.0631283563126598 -0.111950677064665 -0.160090239812912 -0.209321325433671 -0.280568714332051 -0.366071646615842 -0.45039770440119 -0.533183973810764 -0.614340015358191 -0.693707699044756 -0.763890168589636 -0.816842581050602 -0.866304330564135 -0.914167096062316 -0.96027893732367 -1.00444910557635 -1.04347415946495 -1.05752247788575 -1.05944867298712 -1.06000686597134 -1.05931156001379 -1.05736268639145 -1.05365547053988 -1.02611240491513 -0.965637195365556 -0.903128382549046 -0.841307811096358 -0.780272481654252 -0.720078951976935 -0.658097840576363 -0.584176198380477 -0.508032634504106 -0.43393209149397 -0.361957692597774 -0.292141332703913 -0.224108865336281 -0.150071343836716 -0.0707367231953972 0.00562193906748558 0.0786581246549539 0.148508922535539 0.215422441070426 0.284984260496516 0.368475602835869 0.451062501652673 0.529001060104104 0.602363420266884 0.671455719635295 0.736890788464588 0.800397609881165 0.861722195943017 0.919942169548123 0.975123807605827 1.02751470432367 1.07755581961192 1.13346048091514 1.20377748170587 1.27311710812195 1.33944865064961 1.40327688552118 1.46537216240489 1.52549406852365 1.57566359736812 1.62029606582908 1.66390001551559 1.70737425755461 1.75236640484341 1.79969197131011 1.77072029734285 1.62847379019539 1.4857340830527 1.35200950324267 1.22776278056818 1.11425777922323 0.657779708793699
"" -1.33969722603699 -3.16877141560505 -3.80709808742231 -4.35557783026745 -4.79261740275479 -5.09404097739394 -5.20184962002673 -4.7368426844952 -3.91836233769389 -3.07516696920772 -2.23453376033146 -1.41204273704043 -0.618930069805898 0.0792796487401612 0.632419816578295 1.15908476893853 1.66196015411699 2.13094826403295 2.55937405582458 2.94994576725342 3.33662850822475 3.65119108617309 3.85870924877434 3.96571657849422 3.98341995677716 3.92505283241102 3.80544764568642 3.63372467839818 3.41575897293289 3.1636220552617 2.89018203605439 2.60720317891043 2.32661069482297 2.06012456495998 1.79982840365203 1.54963173536783 1.31635691358929 1.10449395954323 0.91627714338312 0.751147487502779 0.609439662480818 0.490532428323642 0.391710149606272 0.310373279921838 0.244073406987479 0.190602046624144 0.147880322256361 0.113742317975662 0.086703825253023 0.0655259398853802 0.0491168575699476 0.0365296668795363 0.0269499171134843 0.0197368695549737 0.0143575912303004 0.0103747043875162 0.00744752926237279 0.00531189481406635 0.0037655688709513 0.00265256688615646 0.00185415427301601 0.00128601336123062 0.000885310189844791 0.000605129112516728 0.0004107444736181 0.000276674365895901 0.000185222367387124 0.000123311403731454 8.16131002612227e-05 5.36859865680442e-05 3.50991684316327e-05 2.31037141331115e-05 1.51098926352429e-05 9.47652338783393e-06 5.77914607513105e-06 3.48362854815167e-06 2.11292644299459e-06 1.09704494434207e-06
"" -0.00997805256902352 -0.607101090484442 -1.00280784508989 -1.36975879944713 -1.7045875354043 -2.00304170563835 -2.25045761082237 -2.33395296842612 -2.30266453254793 -2.24130773788684 -2.15139825991605 -2.03283307327036 -1.8853457023296 -1.66296298528422 -1.32727259519281 -0.982423705434945 -0.646319300332216 -0.322292911218762 -0.012907885576568 0.273418306918417 0.496035733603242 0.690242796342084 0.878687792102895 1.0591370145118 1.22971813288745 1.38877180254752 1.52808210167987 1.6457376356837 1.75140066919786 1.84406141359322 1.92236595582008 1.98541699934517 2.03351986052461 2.06875209338062 2.08602972373914 2.08398275066502 2.06350659970947 2.02595124814473 1.97335070209578 1.91473611228162 1.84650016252493 1.7611075955628 1.66216347196546 1.55358915088171 1.43899173753632 1.32236771051424 1.20717599960122 1.09230119114942 0.979605676168515 0.871244118844135 0.768854424625536 0.673635614520238 0.586822672243952 0.507796921353075 0.436080229306061 0.3718100057133 0.314900018631532 0.265055529112361 0.221277757131652 0.183018470682448 0.15107813273298 0.124544355926229 0.102496847645435 0.084185094110242 0.0691459176391533 0.0575237034427968 0.0474712618117854 0.0384686259687894 0.0307056986561772 0.0242102093249951 0.0189084480120713 0.0148359186192487 0.0117128095936824 0.00911449358529005 0.00703584366329045 0.00544528456568105 0.00428766049288066 0.0025690706765627
"" 0.0825973506639239 -0.242629458761099 -0.506388155565091 -0.757523438638197 -0.994988623519432 -1.21736910201666 -1.4202687452034 -1.57195567638248 -1.68387914895784 -1.77771950870794 -1.85267715295219 -1.90743613138334 -1.94036619265538 -1.90189020822742 -1.74444488161552 -1.56756426742253 -1.38655888348101 -1.20274999481501 -1.01730599035745 -0.832161767246494 -0.654044862866581 -0.479878957597764 -0.307705577663623 -0.138625452031953 0.0264822690161226 0.186711254180688 0.331300461563806 0.457383431936609 0.579818059766751 0.69870759265999 0.813109721353442 0.922281190416792 1.02049891742333 1.08972619230586 1.1519895859723 1.21467660642334 1.27652939929342 1.33641701761166 1.39312387216325 1.44201869613124 1.48309223900963 1.51937826848687 1.54994099119061 1.57395954668472 1.59084346973089 1.60279209155379 1.61332750753742 1.61261185805836 1.59915294088307 1.57387056236057 1.53788276191668 1.49318919308564 1.44851900752395 1.39718398022251 1.33357229807534 1.26055825128476 1.1810021177327 1.09748423282822 1.01243559290021 0.927638511581184 0.843901181662067 0.762469895780836 0.684456967244079 0.61071913341029 0.544186653867534 0.496739627553663 0.449850285834069 0.397818332003823 0.345245348502694 0.295267254048885 0.249773718821616 0.20966592659417 0.175129214728914 0.146095073476269 0.122341711518 0.103574763410466 0.0895386545010109 0.0548644991927307
